,RoGonDor>DolAmroth-0,RoGonDor>DolAmroth-1,RoGonDor>DolAmroth-2,RoGonDor>DolAmroth-3
2030-09-01 12:00:00,-0.0,3.4114500000000008,3.4114500000000008,3.7835100000000006
2030-09-01 18:00:00,-0.0,3.7800000000000007,3.7800000000000007,4.19225484764543
2030-09-02 00:00:00,-0.0,3.7800000000000007,3.7800000000000007,4.19225484764543
2030-09-02 06:00:00,-0.0,3.7800000000000007,3.7800000000000007,4.19225484764543
2030-09-02 12:00:00,-0.0,-0.0,-0.0,-0.0
2030-09-02 18:00:00,-0.0,-0.0,-0.0,-0.0
2030-09-03 00:00:00,-0.0,-0.0,0.0,5.382192319458532
2030-09-03 06:00:00,-0.0,-0.0,0.0,5.967157999400037
2030-09-03 12:00:00,-0.0,-0.0,0.0,5.382192319458532
2030-09-03 18:00:00,-0.0,-0.0,0.0081136194893147,5.963647999400036
2030-09-04 00:00:00,-0.0,-0.0,0.012002816165215,7.963999999200001
2030-09-04 06:00:00,-0.0,-0.0,0.012002816165215,7.967509999200002
2030-09-04 12:00:00,-0.0,-0.0,0.012002816165215,7.967509999200002
2030-09-04 18:00:00,-0.0,-0.0,0.012002816165215,7.963999999200001
2030-09-05 00:00:00,-0.0,-0.0,0.012002816165215,7.967509999200002
2030-09-05 06:00:00,-0.0,-0.0,0.015512816165215,7.967509999200002
2030-09-05 12:00:00,-0.0,-0.0,0.015512816165215,7.967509999200002
2030-09-05 18:00:00,-0.0,-0.0,0.012002816165215,7.967509999200002
2030-09-06 00:00:00,-0.0,-0.0,0.012002816165215,7.967509999200002
2030-09-06 06:00:00,-0.0,-0.0,0.015512816165215,7.967509999200002
2030-09-06 12:00:00,-0.0,-0.0,0.015512816165215,7.967509999200002
2030-09-06 18:00:00,-0.0,-0.0,0.012002816165215,7.963999999200001
2030-09-07 00:00:00,-0.0,-0.0,0.012002816165215,7.963999999200001
2030-09-07 06:00:00,-0.0,-0.0,0.012002816165215,7.963999999200001
2030-09-07 12:00:00,-0.0,-0.0,0.012002816165215,7.963999999200001
2030-09-07 18:00:00,-0.0,-0.0,0.012002816165215,7.963999999200001
2030-09-08 00:00:00,-0.0,-0.0,-0.0,3.7800000000000007
2030-09-08 06:00:00,-0.0,-0.0,-0.0,3.7800000000000007
2030-09-08 12:00:00,-0.0,-0.0,0.0,3.7800000000000007
2030-09-08 18:00:00,-0.0,-0.0,0.0,3.7800000000000007
2030-09-09 00:00:00,-0.0,-0.0,-0.0,3.7800000000000007
2030-09-09 06:00:00,-0.0,-0.0,0.012002816165215,5.052298513512794
2030-09-09 12:00:00,-0.0,-0.0,0.012002816165215,5.052298513512794
2030-09-09 18:00:00,-0.0,-0.0,0.012002816165215,5.052298513512795
2030-09-10 00:00:00,-0.0,-0.0,0.0,5.292500000283002
2030-09-10 06:00:00,-0.0,0.0,-0.0,5.292500000283002
2030-09-10 12:00:00,-0.0,0.0,0.0,5.292500000283002
2030-09-10 18:00:00,-0.0,0.0,0.0,5.292500000283002
2030-09-11 00:00:00,-0.0,-0.0,0.0,5.292500000283002
2030-09-11 06:00:00,-0.0,-0.0,-0.0,5.292500000283002
2030-09-11 12:00:00,-0.0,-0.0,-0.0,5.000000000400002
2030-09-11 18:00:00,-0.0,0.0,-0.0,5.292500000283002
2030-09-12 00:00:00,-0.0,-0.0,-0.0,5.292500000283002
2030-09-12 06:00:00,-0.0,0.0,-0.0,5.292500000283002
2030-09-12 12:00:00,-0.0,-0.0,-0.0,5.000000000400002
2030-09-12 18:00:00,-0.0,-0.0,-0.0,5.000000000400002
2030-09-13 00:00:00,-0.0,0.0,-0.0,5.000000000400002
2030-09-13 06:00:00,-0.0,-0.0,-0.0,5.000000000400002
2030-09-13 12:00:00,-0.0,-0.0,0.0,5.000000000400002
2030-09-13 18:00:00,-0.0,0.0,0.0,5.292500000283002
2030-09-14 00:00:00,-0.0,-0.0,-0.0,3.5561292503774444
2030-09-14 06:00:00,-0.0,-0.0,-0.0,3.2921480004830364
2030-09-14 12:00:00,-0.0,-0.0,-0.0,3.292148000483037
2030-09-14 18:00:00,-0.0,0.0035099999999999,0.0,5.556481250177409
2030-09-15 00:00:00,-0.0,0.0,0.0,5.292500000283002
2030-09-15 06:00:00,-0.0,-0.0,0.0,5.292500000283002
2030-09-15 12:00:00,-0.0,0.0359999999999999,0.0359999999999999,7.999999999200002
2030-09-15 18:00:00,-0.0,0.0359999999999999,0.0359999999999999,7.999999999200002
2030-09-16 00:00:00,-0.0,0.0359999999999999,0.0359999999999999,7.999999999200002
2030-09-16 06:00:00,-0.0,0.0359999999999999,0.0398891966759002,7.999999999200002
2030-09-16 12:00:00,-0.0,0.0359999999999999,0.0398891966759002,7.999999999200002
2030-09-16 18:00:00,-0.0,0.0359999999999999,0.0398891966759002,7.999999999200002
2030-09-17 00:00:00,-0.0,-0.0,-0.0,5.000000000400002
2030-09-17 06:00:00,-0.0,-4.440892098500625e-16,-8.88178419700125e-16,2.999648000600036
2030-09-17 12:00:00,4.440892098500625e-16,4.440892098500625e-16,-4.440892098500625e-16,2.999648000600037
2030-09-17 18:00:00,-0.0,-0.0,-4.440892098500625e-16,2.999648000600036
2030-09-18 00:00:00,-4.440892098500625e-16,-0.0,-0.0,5.000000000400002
2030-09-18 06:00:00,0.0,-0.0,-0.0,5.000000000400002
2030-09-18 12:00:00,-0.0,-0.0,-0.0,2.999648000600037
2030-09-18 18:00:00,-4.440892098500625e-16,-0.0,-0.0,2.999648000600037
2030-09-19 00:00:00,-4.440892098500625e-16,-0.0,-0.0,2.999648000600037
2030-09-19 06:00:00,-0.7501319996999473,-0.7501319996999478,-0.7501319996999473,2.6755482777379864
2030-09-19 12:00:00,-0.7501319996999473,-0.7501319996999478,-0.7501319996999473,2.6755482777379864
2030-09-19 18:00:00,-0.0,-0.0,-0.0,4.675900277537952
2030-09-20 00:00:00,-0.0,-0.0,-0.0,4.675900277537952
2030-09-20 06:00:00,-0.0,-0.0,-0.0,4.675900277537952
2030-09-20 12:00:00,-0.0,-0.0,-0.0,4.675900277537952
2030-09-20 18:00:00,-0.0,-0.0,-0.0,4.675900277537952
