,DolAmroth>Harad-0,DolAmroth>Harad-1,DolAmroth>Harad-2,DolAmroth>Harad-3
2030-07-07 06:00:00,58.427350192551614,70.86241916674128,70.86241916674128,70.56991916685828
2030-07-07 12:00:00,58.427350192551614,70.86241916674128,70.86241916674128,70.56991916685828
2030-07-07 18:00:00,78.51791597422857,78.51791597422854,78.51791597422854,78.19381625136651
2030-07-08 00:00:00,78.51791597422854,78.51791597422857,78.51791597422854,78.19381625136651
2030-07-08 06:00:00,78.81041597411155,78.51791597422857,78.51791597422854,78.19381625136651
2030-07-08 12:00:00,78.81041597411155,78.81041597411155,78.81041597411155,78.19381625136651
2030-07-08 18:00:00,78.51791597422857,78.51791597422857,78.51791597422857,78.19381625136651
2030-07-09 00:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-09 06:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-09 12:00:00,73.51791597382855,73.51791597382855,73.51791597382855,82.32456063573468
2030-07-09 18:00:00,82.32456063573468,82.32456063573468,82.32456063573468,82.32456063573468
2030-07-10 00:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-10 06:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-10 12:00:00,73.51791597382855,82.32456063573468,73.51791597382855,82.32456063573468
2030-07-10 18:00:00,82.32456063573468,82.32456063573468,82.32456063573468,82.32456063573468
2030-07-11 00:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-11 06:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-11 12:00:00,79.26804797392849,78.81041597411155,78.81041597411155,87.46272853893468
2030-07-11 18:00:00,87.8316321040759,87.32456063613469,87.32456063613469,87.32456063613469
2030-07-12 00:00:00,79.02498744216976,78.51791597422854,78.51791597422854,78.51791597422854
2030-07-12 06:00:00,79.26804797392849,78.51791597422854,78.81041597411155,78.51791597422854
2030-07-12 12:00:00,79.26804797392849,78.81041597411155,78.81041597411155,78.65608387702856
2030-07-12 18:00:00,87.8316321040759,87.00046091327262,86.71434883728655,86.50856063493468
2030-07-13 00:00:00,79.02498744216976,78.19381625136651,77.90770417538042,77.70191597302855
2030-07-13 06:00:00,71.32005116655823,70.24581944399623,70.56991916685828,69.75391916565827
2030-07-13 12:00:00,71.32005116655823,78.51791597422857,70.56991916685828,78.51791597422854
2030-07-13 18:00:00,79.02498744216976,78.19381625136651,78.19381625136651,78.19381625136651
2030-07-14 00:00:00,79.26804797392849,78.81041597411155,78.81041597411155,78.65608387702856
2030-07-14 06:00:00,5.750132000099948,58.427350192551614,58.42735019255161,58.27301809546862
2030-07-14 12:00:00,5.750132000099949,58.427350192551614,58.4273501925516,58.27301809546861
2030-07-14 18:00:00,78.51791597422857,77.90770417538043,77.90770417538043,77.70191597302856
2030-07-15 00:00:00,78.51791597422854,77.90770417538042,77.90770417538042,77.70191597302856
2030-07-15 06:00:00,70.56991916685828,77.90770417538042,77.90770417538043,77.70191597302856
2030-07-15 12:00:00,78.51791597422854,78.51791597422857,78.51791597422854,78.51791597422857
2030-07-15 18:00:00,78.51791597422857,78.51791597422854,78.51791597422854,78.51791597422854
2030-07-16 00:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-16 06:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-16 12:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-16 18:00:00,82.32456063573468,82.32456063573468,82.32456063573468,82.32456063573468
2030-07-17 00:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-17 06:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-17 12:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-17 18:00:00,82.32456063573468,82.32456063573468,82.32456063573468,82.32456063573468
2030-07-18 00:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-18 06:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-18 12:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-18 18:00:00,82.32456063573468,82.32456063573468,82.32456063573468,82.32456063573468
2030-07-19 00:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-19 06:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-19 12:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-19 18:00:00,82.32456063573468,82.32456063573468,82.32456063573468,82.32456063573468
2030-07-20 00:00:00,77.70191597302855,75.51826797362851,75.51826797362851,75.51826797362851
2030-07-20 06:00:00,69.75391916565827,67.57027116625824,67.57027116625824,75.51826797362851
2030-07-20 12:00:00,69.75391916565827,75.51826797362851,67.57027116625824,75.51826797362851
2030-07-20 18:00:00,77.70191597302855,75.51826797362851,75.51826797362851,75.51826797362851
2030-07-21 00:00:00,77.70191597302855,75.51826797362851,74.87010655541079,74.87010655541079
2030-07-21 06:00:00,57.31885019146861,55.135202192068576,55.13520219206856,67.57027116625824
2030-07-21 12:00:00,57.318850191468606,55.135202192068576,55.13520219206857,67.57027116625824
2030-07-21 18:00:00,76.42961745951578,73.51791597382856,73.51791597382856,73.51791597382856
2030-07-22 00:00:00,76.42961745951578,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-22 06:00:00,76.42961745951574,73.51791597382856,73.51791597382855,73.51791597382856
2030-07-22 12:00:00,76.42961745951578,73.51791597382856,73.51791597382856,73.51791597382855
2030-07-22 18:00:00,76.42961745951574,73.51791597382855,73.51791597382855,73.51791597382856
2030-07-23 00:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-23 06:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-23 12:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-23 18:00:00,82.32456063573468,82.32456063573468,82.32456063573468,82.32456063573468
2030-07-24 00:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-24 06:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-24 12:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-24 18:00:00,82.32456063573468,82.32456063573468,82.32456063573468,82.32456063573468
2030-07-25 00:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-25 06:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-25 12:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-25 18:00:00,82.32456063573468,82.32456063573468,82.32456063573468,82.32456063573468
2030-07-26 00:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-26 06:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-26 12:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-26 18:00:00,82.32456063573468,82.32456063573468,82.32456063573468,82.32456063573468
2030-07-27 00:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-07-27 06:00:00,65.56991916645828,73.51791597382855,65.56991916645828,73.51791597382855
2030-07-27 12:00:00,69.75391916565827,73.51791597382855,65.56991916645828,73.51791597382855
2030-07-27 18:00:00,78.51791597422854,87.32456063613469,78.51791597422854,87.32456063613469
2030-07-28 00:00:00,81.51791597302855,81.48542597302854,81.48542597302854,81.48191597302856
2030-07-28 06:00:00,61.13485019146862,61.10236019146861,61.102360191468605,73.53391916565828
2030-07-28 12:00:00,61.134850191468615,61.102360191468605,61.1023601914686,73.53391916565828
2030-07-28 18:00:00,81.51791597302856,81.48191597302856,81.48191597302856,81.48191597302856
2030-07-29 00:00:00,81.51791597302858,81.48191597302856,81.48191597302856,81.48191597302856
2030-07-29 06:00:00,81.51791597302855,81.47459343143944,81.47459343143944,81.46991315686334
2030-07-29 12:00:00,81.51791597302856,81.47459343143944,81.47459343143946,81.46991315686334
2030-07-29 18:00:00,81.51791597302856,81.48191597302856,81.48191597302856,81.47802677635265
2030-07-30 00:00:00,78.51791597422854,77.70191597302855,77.70191597302855,75.51826797362851
2030-07-30 06:00:00,78.51791597422854,77.70191597302855,77.70191597302855,75.51826797362851
2030-07-30 12:00:00,78.51791597422854,77.70191597302855,77.70191597302855,75.51826797362851
2030-07-30 18:00:00,83.67675121731693,83.67675121731693,83.67675121731693,83.67675121731693
2030-07-31 00:00:00,75.51826797362851,75.51826797362851,75.51826797362851,75.51826797362851
2030-07-31 06:00:00,75.51826797362851,75.51826797362851,75.51826797362851,74.87010655541079
2030-07-31 12:00:00,75.51826797362851,75.51826797362851,75.51826797362851,75.51826797362851
2030-07-31 18:00:00,84.32491263553464,84.32491263553464,84.32491263553464,84.32491263553464
2030-08-01 00:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-01 06:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-01 12:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-01 18:00:00,82.32456063573468,82.32456063573468,82.32456063573468,82.32456063573468
2030-08-02 00:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-02 06:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-02 12:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-02 18:00:00,82.32456063573468,82.32456063573468,82.32456063573468,82.32456063573468
2030-08-03 00:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-03 06:00:00,65.56991916645828,65.56991916645828,65.56991916645828,65.56991916645828
2030-08-03 12:00:00,66.34991916638027,65.56991916645828,65.56991916645828,65.56991916645828
2030-08-03 18:00:00,73.51791597382855,73.51791597382855,73.51791597382856,73.51791597382855
2030-08-04 00:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-04 06:00:00,-0.0,53.13485019226862,53.1348501922686,53.134850192268615
2030-08-04 12:00:00,-8.88178419700125e-16,53.134850192268615,53.13485019226861,53.13485019226862
2030-08-04 18:00:00,73.51791597382856,73.51791597382856,73.51791597382856,73.51791597382856
2030-08-05 00:00:00,73.51791597382855,73.51791597382856,73.51791597382855,73.51791597382855
2030-08-05 06:00:00,65.56991916645828,73.51791597382855,65.56991916645828,73.51791597382855
2030-08-05 12:00:00,73.51791597382855,73.51791597382856,73.51791597382855,73.51791597382856
2030-08-05 18:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-06 00:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-06 06:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-06 12:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-06 18:00:00,82.32456063573468,82.32456063573468,82.32456063573468,82.32456063573468
2030-08-07 00:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-07 06:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-07 12:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-07 18:00:00,83.10456063565667,83.10456063565667,83.10456063565667,82.32456063573468
2030-08-08 00:00:00,74.29791597375056,74.29791597375056,74.29791597375056,73.51791597382855
2030-08-08 06:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-08 12:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-08 18:00:00,73.51791597382855,73.51791597382855,82.32456063573468,82.32456063573468
2030-08-09 00:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-09 06:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-09 12:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-09 18:00:00,78.51791597422854,81.48191597302856,78.51791597422854,78.51791597422854
2030-08-10 00:00:00,5.138167903200001,7.963999999200001,5.000000000400002,5.000000000400002
2030-08-10 06:00:00,5.292500000283001,7.963999999200001,5.000000000400002,5.000000000400002
2030-08-10 12:00:00,5.292500000283002,7.963999999200001,5.000000000400002,5.000000000400001
2030-08-10 18:00:00,5.693260834570637,8.824376730415512,5.540166205429363,5.048265927091412
2030-08-11 00:00:00,4.828994906679225,7.960110802524101,4.675900277537952,4.183999999199999
2030-08-11 06:00:00,5.138167903200001,7.963999999200001,5.000000000400002,4.183999999200001
2030-08-11 12:00:00,5.138167903200001,7.963999999200001,5.000000000400002,4.5560599992
2030-08-11 18:00:00,5.048265927091412,8.816263110926197,4.8640312482569215,4.8640312482569215
2030-08-12 00:00:00,4.183999999200001,7.951997183034787,3.999765320365511,3.999765320365511
2030-08-12 06:00:00,4.183999999200001,7.951997183034787,3.999765320365511,3.999765320365511
2030-08-12 12:00:00,4.183999999200001,7.951997183034787,3.9997653203655106,3.999765320365511
2030-08-12 18:00:00,5.048265927091412,8.816263110926197,4.8640312482569215,4.8640312482569215
2030-08-13 00:00:00,-8.88178419700125e-16,-8.88178419700125e-16,-8.88178419700125e-16,-8.88178419700125e-16
2030-08-13 06:00:00,-8.88178419700125e-16,-8.88178419700125e-16,0.0,-8.88178419700125e-16
2030-08-13 12:00:00,0.0,-0.0,-8.88178419700125e-16,-8.88178419700125e-16
2030-08-13 18:00:00,1.6442659278134109,1.6442659278134109,1.6442659278134109,1.6442659278134109
2030-08-14 00:00:00,-8.88178419700125e-16,-8.88178419700125e-16,-8.88178419700125e-16,-8.88178419700125e-16
2030-08-14 06:00:00,0.0,-8.88178419700125e-16,-8.88178419700125e-16,0.0
2030-08-14 12:00:00,-0.0,0.0,-8.88178419700125e-16,-8.88178419700125e-16
2030-08-14 18:00:00,0.8642659278914113,0.8642659278914113,0.8642659278914113,0.8642659278914113
2030-08-15 00:00:00,0.0,0.0,-0.0,0.0
2030-08-15 06:00:00,0.7799999999219995,0.0,0.0,0.0
2030-08-15 12:00:00,0.7799999999219995,0.7799999999219995,0.7799999999219995,0.7799999999219995
2030-08-15 18:00:00,0.8642659278914113,0.8642659278914113,0.8642659278914113,0.8642659278914113
2030-08-16 00:00:00,0.0,0.0,-0.0,-8.88178419700125e-16
2030-08-16 06:00:00,0.0,0.0,-0.0,0.0
2030-08-16 12:00:00,-0.0,-8.88178419700125e-16,-8.88178419700125e-16,-0.0
2030-08-16 18:00:00,0.8642659278914113,0.8642659278914113,0.8642659278914113,0.8642659278914113
2030-08-17 00:00:00,0.0,-8.88178419700125e-16,-8.88178419700125e-16,-8.88178419700125e-16
2030-08-17 06:00:00,0.0,0.0,-0.0,0.0
2030-08-17 12:00:00,-0.0,-0.0,-0.0,0.0
2030-08-17 18:00:00,0.8642659278914113,0.8642659278914113,0.8642659278914113,0.8642659278914113
2030-08-18 00:00:00,-8.88178419700125e-16,-0.0,-0.0,-0.0
2030-08-18 06:00:00,0.7799999999219995,0.0,-0.0,0.0
2030-08-18 12:00:00,0.7799999999219995,0.7799999999219995,0.7799999999219995,0.0
2030-08-18 18:00:00,0.8642659278914113,0.8642659278914113,0.8642659278914113,2.667292480892165
2030-08-19 00:00:00,-0.0,-0.0,-8.88178419700125e-16,1.627231464083179
2030-08-19 06:00:00,0.0,0.0,-8.88178419700125e-16,1.627231464083179
2030-08-19 12:00:00,-8.88178419700125e-16,0.8642659278914113,-8.88178419700125e-16,2.6672924808921668
2030-08-19 18:00:00,0.8642659278914113,0.8642659278914113,0.8642659278914113,2.6672924808921668
2030-08-20 00:00:00,67.57027116625824,67.57027116625824,75.51826797362851,75.51826797362851
2030-08-20 06:00:00,67.57027116625824,67.57027116625824,67.57027116625824,67.57027116625824
2030-08-20 12:00:00,67.57027116625824,67.57027116625824,67.57027116625824,75.51826797362851
2030-08-20 18:00:00,75.51826797362851,75.51826797362851,75.51826797362851,75.51826797362851
2030-08-21 00:00:00,55.13520219206856,67.57027116625824,67.57027116625824,67.57027116625824
2030-08-21 06:00:00,55.13520219206856,67.57027116625824,67.57027116625824,67.57027116625824
2030-08-21 12:00:00,55.13520219206856,67.57027116625824,67.57027116625824,67.57027116625824
2030-08-21 18:00:00,59.73944619633308,73.51791597382856,73.51791597382855,73.51791597382856
2030-08-22 00:00:00,53.13485019226861,65.56991916645828,65.56991916645828,65.56991916645828
2030-08-22 06:00:00,53.13485019226861,65.56991916645828,65.56991916645828,65.56991916645828
2030-08-22 12:00:00,53.1348501922686,65.56991916645828,65.56991916645828,65.56991916645828
2030-08-22 18:00:00,73.51791597382856,73.51791597382856,73.51791597382855,73.51791597382856
2030-08-23 00:00:00,73.51791597382856,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-23 06:00:00,65.56991916645828,65.56991916645828,65.56991916645828,65.56991916645828
2030-08-23 12:00:00,65.56991916645828,73.51791597382856,65.56991916645828,73.51791597382855
2030-08-23 18:00:00,73.51791597382855,73.51791597382855,73.51791597382856,73.51791597382855
2030-08-24 00:00:00,73.51791597382856,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-24 06:00:00,-8.88178419700125e-16,53.1348501922686,-8.88178419700125e-16,65.56991916645828
2030-08-24 12:00:00,-0.0,53.13485019226861,-8.88178419700125e-16,65.56991916645828
2030-08-24 18:00:00,0.8642659278914113,59.73944619633308,0.8642659278914113,73.51791597382855
2030-08-25 00:00:00,-8.88178419700125e-16,53.13485019226861,-1.7763568394002505e-15,53.13485019226861
2030-08-25 06:00:00,-8.88178419700125e-16,53.1348501922686,-8.88178419700125e-16,53.1348501922686
2030-08-25 12:00:00,-0.0,53.13485019226861,0.0,53.13485019226861
2030-08-25 18:00:00,2.667292480892165,73.51791597382855,2.667292480892165,73.51791597382856
2030-08-26 00:00:00,1.627231464083179,65.56991916645828,1.627231464083177,65.56991916645828
2030-08-26 06:00:00,1.627231464083179,65.56991916645828,1.627231464083177,65.56991916645828
2030-08-26 12:00:00,1.627231464083179,73.51791597382856,2.667292480892163,73.51791597382855
2030-08-26 18:00:00,2.6672924808921668,73.51791597382855,2.667292480892163,73.51791597382855
2030-08-27 00:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-27 06:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-27 12:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-27 18:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-28 00:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-28 06:00:00,65.56991916645828,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-28 12:00:00,65.56991916645828,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-28 18:00:00,75.51826797362851,75.51826797362851,75.51826797362851,75.51826797362851
2030-08-29 00:00:00,75.51826797362851,75.51826797362851,75.51826797362851,75.51826797362851
2030-08-29 06:00:00,75.51826797362851,74.87010655541079,74.87010655541079,74.87010655541079
2030-08-29 12:00:00,75.51826797362851,75.51826797362851,75.51826797362851,75.51826797362851
2030-08-29 18:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-30 00:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-30 06:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-30 12:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-30 18:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-31 00:00:00,73.51791597382855,73.51791597382855,73.51791597382855,73.51791597382855
2030-08-31 06:00:00,-8.88178419700125e-16,53.1348501922686,53.1348501922686,65.56991916645828
2030-08-31 12:00:00,0.7799999999219986,53.1348501922686,53.1348501922686,65.56991916645828
2030-08-31 18:00:00,0.8642659278914113,59.73944619633308,59.73944619633308,73.51791597382855
2030-09-01 00:00:00,4.183999999199999,57.318850191468606,57.318850191468606,53.91485019219063
2030-09-01 06:00:00,7.999999999200002,57.3188501914686,57.3188501914686,53.13485019226862
2030-09-01 12:00:00,7.9999999992,57.6909101914686,57.6909101914686,57.318850191468606
2030-09-01 18:00:00,10.667292480092167,77.70191597302855,77.70191597302856,77.28966112538313
2030-09-02 00:00:00,9.62723146328318,69.75391916565827,77.70191597302856,77.28966112538313
2030-09-02 06:00:00,10.667292480092163,77.70191597302855,77.70191597302855,77.28966112538312
2030-09-02 12:00:00,10.667292480092163,81.48191597302856,81.48191597302856,81.48191597302856
2030-09-02 18:00:00,10.667292480092163,81.48191597302856,81.48191597302856,81.48191597302856
2030-09-03 00:00:00,81.51791597302855,81.51791597302855,81.48191597302856,76.10323365357002
2030-09-03 06:00:00,81.51791597302855,81.51791597302855,81.48191597302856,75.51826797362851
2030-09-03 12:00:00,81.51791597302855,81.51791597302855,81.48191597302856,76.10323365357002
2030-09-03 18:00:00,90.32456063493468,90.32456063493468,90.27655781876948,84.32491263553464
2030-09-04 00:00:00,81.51791597302855,81.51791597302855,81.46991315686334,73.51791597382855
2030-09-04 06:00:00,81.51791597302855,81.51791597302855,81.46991315686334,73.51791597382855
2030-09-04 12:00:00,81.51791597302855,81.51791597302855,81.46991315686334,73.51791597382855
2030-09-04 18:00:00,90.32456063493468,90.32456063493468,90.27655781876948,82.32456063573468
2030-09-05 00:00:00,81.51791597302855,81.51791597302855,81.46991315686334,73.51791597382855
2030-09-05 06:00:00,81.51791597302855,81.51791597302855,81.46991315686334,73.51791597382855
2030-09-05 12:00:00,81.51791597302855,81.51791597302855,81.46991315686334,73.51791597382855
2030-09-05 18:00:00,90.32456063493468,90.32456063493468,90.27655781876948,82.32456063573468
2030-09-06 00:00:00,81.51791597302855,81.51791597302855,81.46991315686334,73.51791597382855
2030-09-06 06:00:00,81.51791597302855,81.51791597302855,81.46991315686334,73.51791597382855
2030-09-06 12:00:00,81.51791597302855,81.51791597302855,81.46991315686334,73.51791597382855
2030-09-06 18:00:00,90.32456063493468,90.32456063493468,90.27655781876948,82.32456063573468
2030-09-07 00:00:00,81.51791597302855,81.51791597302855,81.46991315686334,73.51791597382855
2030-09-07 06:00:00,73.56991916565828,73.56991916565828,73.52191634949305,65.56991916645828
2030-09-07 12:00:00,73.56991916565828,73.56991916565828,73.52191634949305,65.56991916645828
2030-09-07 18:00:00,81.51791597302856,81.51791597302855,81.46991315686334,73.51791597382855
2030-09-08 00:00:00,81.51791597302855,81.51791597302855,81.48191597302856,77.70191597302855
2030-09-08 06:00:00,73.56991916565828,73.56991916565828,73.53391916565828,69.75391916565827
2030-09-08 12:00:00,73.56991916565828,73.56991916565828,73.53391916565828,77.70191597302856
2030-09-08 18:00:00,81.51791597302856,81.51791597302855,81.48191597302856,77.70191597302855
2030-09-09 00:00:00,81.51791597302855,81.51791597302855,81.48191597302856,77.70191597302856
2030-09-09 06:00:00,81.51791597302856,81.51791597302855,81.46991315686334,76.42961745951574
2030-09-09 12:00:00,81.51791597302856,81.51791597302856,81.46991315686334,76.42961745951574
2030-09-09 18:00:00,81.51791597302855,81.51791597302855,81.46991315686334,76.42961745951574
2030-09-10 00:00:00,81.51791597302855,81.48191597302856,81.48191597302856,73.51791597382855
2030-09-10 06:00:00,81.51791597302855,81.48191597302856,81.48191597302856,73.51791597382855
2030-09-10 12:00:00,81.51791597302855,81.48191597302856,81.48191597302856,82.32456063573468
2030-09-10 18:00:00,81.51791597302855,81.48191597302856,81.48191597302856,73.51791597382855
2030-09-11 00:00:00,81.51791597302855,81.48191597302856,81.48191597302856,73.51791597382855
2030-09-11 06:00:00,81.51791597302855,81.48191597302856,81.48191597302856,73.51791597382855
2030-09-11 12:00:00,81.51791597302855,81.48191597302856,81.48191597302856,73.51791597382855
2030-09-11 18:00:00,81.51791597302855,81.48191597302856,90.28856063493468,82.32456063573468
2030-09-12 00:00:00,81.51791597302855,81.48191597302856,81.48191597302856,73.51791597382855
2030-09-12 06:00:00,81.51791597302855,81.48191597302856,81.48191597302856,73.51791597382855
2030-09-12 12:00:00,81.51791597302855,81.47802677635265,81.47802677635265,73.51791597382855
2030-09-12 18:00:00,81.51791597302855,81.47802677635265,81.47802677635265,73.51791597382855
2030-09-13 00:00:00,81.51791597302855,81.48191597302856,81.48191597302856,73.51791597382855
2030-09-13 06:00:00,81.51791597302855,81.47802677635265,81.47802677635265,73.51791597382855
2030-09-13 12:00:00,81.51791597302855,81.48191597302856,81.48191597302856,73.51791597382855
2030-09-13 18:00:00,81.51791597302855,81.48191597302856,81.48191597302856,73.51791597382855
2030-09-14 00:00:00,81.51791597302855,81.48542597302854,81.48191597302856,75.51826797362851
2030-09-14 06:00:00,61.134850191468615,73.53391916565828,73.53391916565828,67.57027116625824
2030-09-14 12:00:00,61.13485019146862,73.53391916565828,73.53391916565828,67.57027116625824
2030-09-14 18:00:00,81.51791597302856,81.48191597302856,81.48191597302856,73.51791597382856
2030-09-15 00:00:00,73.56991916565828,73.53391916565828,73.53391916565828,65.56991916645828
2030-09-15 06:00:00,73.56991916565828,73.53391916565828,73.53391916565828,65.56991916645828
2030-09-15 12:00:00,73.56991916565828,81.48191597302856,81.48191597302856,73.51791597382855
2030-09-15 18:00:00,81.51791597302856,81.48191597302856,81.48191597302856,73.51791597382856
2030-09-16 00:00:00,73.56991916565828,73.53391916565828,73.53391916565828,65.56991916645828
2030-09-16 06:00:00,81.51791597302855,81.48191597302856,81.47802677635265,73.51791597382856
2030-09-16 12:00:00,81.51791597302855,81.48191597302856,81.47802677635265,73.51791597382856
2030-09-16 18:00:00,81.51791597302856,81.48191597302856,81.47802677635265,73.51791597382855
