,DolAmroth-0,DolAmroth-1,DolAmroth-2,DolAmroth-3
295,10000.0,10000.0,10000.0,10000.0
296,10000.0,10000.0,10000.0,10000.0
297,10000.0,10000.0,10000.0,10000.0
298,10000.0,10000.0,10000.0,10000.0
299,10000.0,10000.0,10000.0,10000.0
300,10000.0,10000.0,10000.0,10000.0
301,10000.0,10000.0,10000.0,10000.0
302,10000.0,10000.0,10000.0,10000.0
303,10000.0,10000.0,10000.0,10000.0
304,10000.0,10000.0,10000.0,10000.0
305,10000.0,10000.0,10000.0,10000.0
306,10000.0,10000.0,10000.0,10000.0
307,10000.0,10000.0,10000.0,10000.0
308,10000.0,10000.0,10000.0,10000.0
309,10000.0,10000.0,10000.0,10000.0
310,10000.0,10000.0,10000.0,10000.0
311,10000.0,10000.0,10000.0,10000.0
312,10000.0,10000.0,10000.0,10000.0
313,10000.0,10000.0,10000.0,10000.0
314,10000.0,10000.0,10000.0,10000.0
315,10000.0,10000.0,10000.0,10000.0
316,10000.0,10000.0,10000.0,10000.0
317,10000.0,10000.0,10000.0,10000.0
318,10000.0,10000.0,10000.0,10000.0
319,10000.0,10000.0,10000.0,10000.0
320,10000.0,10000.0,10000.0,10000.0
321,10000.0,10000.0,10000.0,10000.0
322,10000.0,10000.0,10000.0,10000.0
323,10000.0,10000.0,10000.0,10000.0
324,10000.0,10000.0,10000.0,10000.0
325,10000.0,10000.0,10000.0,10000.0
326,10000.0,10000.0,10000.0,10000.0
327,10000.0,10000.0,10000.0,10000.0
328,10000.0,10000.0,10000.0,10000.0
329,10000.0,10000.0,10000.0,10000.0
330,10000.0,10000.0,10000.0,10000.0
331,10000.0,10000.0,10000.0,10000.0
332,10000.0,10000.0,10000.0,10000.0
333,10000.0,10000.0,10000.0,10000.0
334,10000.0,10000.0,10000.0,10000.0
335,10000.0,10000.0,10000.0,10000.0
336,10000.0,10000.0,10000.0,10000.0
337,9025.0,10000.0,10000.0,10000.0
338,9025.0,10000.0,10000.0,10000.0
339,9025.0,10000.0,10000.0,10000.0
340,9025.0,10000.0,10000.0,10000.0
341,9025.0,10000.0,10000.0,10000.0
342,9025.0,10000.0,10000.0,10000.0
343,9025.0,10000.0,10000.0,10000.0
344,9025.0,10000.0,10000.0,10000.0
345,9025.0,10000.0,10000.0,10000.0
346,9025.0,10000.0,10000.0,10000.0
347,9025.0,10000.0,10000.0,10000.0
348,9025.0,10000.0,10000.0,10000.0
349,9025.0,10000.0,10000.0,10000.0
350,9025.0,10000.0,10000.0,10000.0
351,9025.0,10000.0,10000.0,10000.0
352,9025.0,10000.0,10000.0,10000.0
353,9025.0,10000.0,10000.0,10000.0
354,9025.0,10000.0,10000.0,10000.0
355,9025.0,10000.0,10000.0,10000.0
356,9025.0,10000.0,10000.0,10000.0
357,9025.0,10000.0,10000.0,10000.0
358,9025.0,10000.0,10000.0,10000.0
359,9025.0,10000.0,10000.0,10000.0
360,9025.0,10000.0,10000.0,10000.0
361,9025.0,10000.0,10000.0,10000.0
362,9025.0,10000.0,10000.0,10000.0
363,9025.0,10000.0,10000.0,10000.0
364,9025.0,10000.0,10000.0,10000.0
365,9025.0,10000.0,10000.0,10000.0
366,9025.0,10000.0,10000.0,10000.0
367,9025.0,10000.0,10000.0,10000.0
368,9025.0,10000.0,10000.0,10000.0
369,9025.0,10000.0,10000.0,10000.0
370,9025.0,10000.0,10000.0,10000.0
371,9025.0,9999.989121389815,10000.0,10000.0
372,9025.0,9999.989121389815,10000.0,10000.0
373,9025.0,9999.989121389815,10000.0,10000.0
374,9025.0,9025.0,10000.0,10000.0
375,9025.0,9025.0,10000.0,10000.0
376,9025.0,9025.0,10000.0,10000.0
377,9025.0,9025.0,10000.0,10000.0
378,9025.0,9025.0,10000.0,10000.0
379,9025.0,9025.0,10000.0,10000.0
380,9025.0,9025.0,10000.0,10000.0
381,9025.0,9025.0,10000.0,10000.0
382,9025.0,9025.0,10000.0,10000.0
383,9025.0,9025.0,10000.0,10000.0
384,9025.0,9025.0,10000.0,10000.0
385,9025.0,9025.0,10000.0,10000.0
386,9025.0,9025.0,10000.0,10000.0
387,9025.0,9025.0,10000.0,10000.0
388,9025.0,9025.0,10000.0,10000.0
389,9025.0,9025.0,10000.0,10000.0
390,9025.0,9025.0,10000.0,10000.0
391,9025.0,9025.0,10000.0,10000.0
392,9025.0,9025.0,10000.0,10000.0
393,9025.0,9025.0,10000.0,10000.0
394,9025.0,9025.0,10000.0,10000.0
395,9025.0,9025.0,10000.0,10000.0
396,9025.0,9025.0,10000.0,10000.0
397,9025.0,9025.0,10000.0,10000.0
398,9025.0,9025.0,10000.0,10000.0
399,9025.0,9025.0,10000.0,10000.0
400,9025.0,9025.0,10000.0,10000.0
401,9025.0,9025.0,10000.0,10000.0
402,9025.0,9025.0,10000.0,10000.0
403,9025.0,9025.0,10000.0,10000.0
404,9025.0,9025.0,10000.0,10000.0
405,9025.0,9025.0,10000.0,10000.0
406,9025.0,9025.0,10000.0,10000.0
407,9025.0,9025.0,10000.0,10000.0
408,9025.0,9025.0,10000.0,10000.0
409,9025.0,9025.0,10000.0,10000.0
410,9025.0,9025.0,10000.0,10000.0
411,9025.0,9025.0,10000.0,10000.0
412,9025.0,9025.0,10000.0,10000.0
413,9025.0,9025.0,10000.0,10000.0
414,9025.0,9025.0,10000.0,10000.0
415,9025.0,9025.0,10000.0,10000.0
416,9025.0,9025.0,10000.0,10000.0
417,9025.0,9025.0,10000.0,10000.0
418,9025.0,9025.0,10000.0,10000.0
419,9025.0,9025.0,10000.0,10000.0
420,9025.0,9025.0,10000.0,10000.0
421,9025.0,9025.0,10000.0,10000.0
422,9025.0,9025.0,10000.0,10000.0
423,9025.0,9025.0,10000.0,10000.0
424,9025.0,9025.0,10000.0,10000.0
425,9025.0,9025.0,10000.0,10000.0
426,9025.0,9025.0,10000.0,10000.0
427,9025.0,9025.0,10000.0,10000.0
428,9025.0,9025.0,10000.0,10000.0
429,9025.0,9025.0,10000.0,10000.0
430,9025.0,9024.990182054307,10000.0,10000.0
431,9025.0,9024.990182054307,10000.0,10000.0
432,9025.0,9024.990182054307,10000.0,10000.0
433,9025.0,9024.990182054307,10000.0,10000.0
434,9025.0,9024.990182054307,10000.0,10000.0
435,9025.0,9024.990182054307,10000.0,10000.0
436,9025.0,9024.990182054307,10000.0,10000.0
437,9025.0,9024.990182054307,10000.0,10000.0
438,9025.0,9024.990182054307,10000.0,10000.0
439,9025.0,9024.990182054307,10000.0,10000.0
440,9025.0,9024.990182054307,10000.0,10000.0
441,9025.0,9024.990182054307,10000.0,10000.0
442,9025.0,9024.990182054307,10000.0,10000.0
443,9025.0,9024.990182054307,10000.0,10000.0
444,9025.0,9024.990182054307,10000.0,10000.0
445,9025.0,9024.990182054307,10000.0,10000.0
446,9025.0,9024.990182054307,10000.0,10000.0
447,9025.0,9024.990182054307,10000.0,10000.0
448,9025.0,8321.596730323492,10000.0,10000.0
449,9025.0,8321.596730323492,10000.0,10000.0
450,9025.0,8309.761772853188,10000.0,10000.0
451,9025.0,8309.761772853188,10000.0,10000.0
452,9025.0,8309.761772853188,10000.0,10000.0
453,9025.0,8309.761772853188,10000.0,10000.0
454,9025.0,8309.761772853188,10000.0,10000.0
455,9025.0,8309.761772853188,10000.0,10000.0
456,9025.0,8309.761772853188,10000.0,10000.0
457,9025.0,7510.241049116954,10000.0,10000.0
458,9025.0,7510.241049116954,10000.0,10000.0
459,9025.0,7510.241049116954,10000.0,10000.0
460,9025.0,7510.241049116954,10000.0,10000.0
461,9025.0,7510.241049116954,10000.0,10000.0
462,9025.0,7510.241049116954,10000.0,10000.0
463,9025.0,7510.241049116954,10000.0,10000.0
464,9025.0,7510.241049116954,10000.0,10000.0
465,9025.0,7510.241049116954,10000.0,10000.0
466,9025.0,7510.241049116954,10000.0,10000.0
467,9025.0,7510.241049116954,10000.0,10000.0
468,9025.0,7510.241049116954,10000.0,10000.0
469,9025.0,7510.241049116954,10000.0,10000.0
470,9025.0,7510.241049116954,10000.0,10000.0
471,9025.0,7510.241049116954,10000.0,10000.0
472,9025.0,7510.241049116954,10000.0,10000.0
473,8341.78447183334,7510.241049116954,10000.0,10000.0
474,8321.596730323492,7510.241049116954,10000.0,10000.0
475,8321.596730323492,7510.241049116954,10000.0,10000.0
476,8309.761772853188,7510.241049116954,10000.0,10000.0
477,8309.761772853188,7510.241049116954,10000.0,10000.0
478,8309.761772853188,7510.241049116954,10000.0,10000.0
479,8309.761772853188,7510.241049116952,10000.0,10000.0
480,8309.761772853188,7510.241049116952,10000.0,10000.0
481,8309.761772853188,7510.241049116952,10000.0,10000.0
482,7528.460485829591,7510.241049116952,10000.0,10000.0
483,7528.460485829591,7510.241049116952,10000.0,10000.0
484,7528.460485829591,7510.241049116952,10000.0,10000.0
485,7528.460485829591,7510.241049116952,10000.0,10000.0
486,7528.460485829591,7510.241049116952,10000.0,10000.0
487,7528.460485829591,7510.241049116952,10000.0,10000.0
488,7528.460485829591,7510.241049116952,10000.0,10000.0
489,7528.460485829591,7510.241049116952,10000.0,10000.0
490,7528.460485829591,7510.241049116952,10000.0,10000.0
491,7528.460485829591,7510.241049116952,10000.0,10000.0
492,7528.460485829591,7510.241049116952,10000.0,10000.0
493,7528.460485829591,7510.241049116952,10000.0,10000.0
494,7528.460485829591,7510.241049116952,10000.0,10000.0
495,7510.241049116954,7510.241049116952,10000.0,10000.0
496,7510.241049116954,7510.241049116952,10000.0,10000.0
497,7510.241049116954,7499.560000000001,10000.0,10000.0
498,7510.241049116954,7499.560000000001,10000.0,10000.0
499,7510.241049116954,7499.560000000001,10000.0,10000.0
500,7510.241049116954,7499.560000000001,10000.0,10000.0
501,7510.241049116954,7499.560000000001,10000.0,10000.0
502,7510.241049116954,7499.560000000001,10000.0,10000.0
503,7510.241049116954,7499.560000000001,10000.0,10000.0
504,7510.241049116954,7499.560000000001,10000.0,10000.0
505,7510.241049116954,7499.560000000001,10000.0,10000.0
506,7510.241049116954,7499.560000000001,10000.0,10000.0
507,7510.241049116954,7499.560000000001,10000.0,10000.0
508,7510.241049116954,7499.560000000001,10000.0,10000.0
509,7510.241049116954,7499.560000000001,10000.0,10000.0
510,7510.241049116954,7499.560000000001,10000.0,10000.0
511,7510.241049116954,7499.560000000001,10000.0,10000.0
512,7510.241049116954,7499.560000000001,10000.0,10000.0
513,7510.241049116954,7499.560000000001,10000.0,10000.0
514,7510.241049116954,7499.560000000001,10000.0,10000.0
515,7510.241049116952,7499.560000000001,10000.0,10000.0
516,7510.241049116952,7499.560000000001,10000.0,10000.0
517,7510.241049116952,7499.560000000001,10000.0,10000.0
518,7510.241049116952,7499.560000000001,10000.0,10000.0
519,7510.241049116952,7499.560000000001,10000.0,10000.0
520,7510.241049116952,7499.560000000001,10000.0,10000.0
521,7510.241049116952,7499.560000000001,10000.0,10000.0
522,7499.560000000001,7499.560000000001,10000.0,10000.0
523,7499.560000000001,7499.560000000001,10000.0,10000.0
524,7499.560000000001,7499.560000000001,10000.0,10000.0
525,7499.560000000001,7499.560000000001,10000.0,10000.0
526,7499.560000000001,7499.560000000001,10000.0,10000.0
527,7499.560000000001,7499.560000000001,10000.0,10000.0
528,7499.560000000001,7499.560000000001,10000.0,10000.0
529,7499.560000000001,7499.560000000001,10000.0,10000.0
530,7499.560000000001,7499.560000000001,10000.0,10000.0
531,7499.560000000001,7499.560000000001,10000.0,10000.0
532,7499.560000000001,7499.560000000001,10000.0,10000.0
533,7499.560000000001,7499.560000000001,10000.0,10000.0
534,7499.560000000001,7499.560000000001,10000.0,10000.0
535,7499.560000000001,7499.560000000001,10000.0,10000.0
536,7499.560000000001,7499.560000000001,10000.0,10000.0
537,7499.560000000001,7499.560000000001,10000.0,10000.0
538,7499.560000000001,7499.560000000001,10000.0,10000.0
539,7499.560000000001,7499.560000000001,10000.0,10000.0
540,7499.560000000001,7499.560000000001,10000.0,10000.0
541,7499.560000000001,7499.560000000001,10000.0,10000.0
542,7499.560000000001,7499.560000000001,10000.0,10000.0
543,7499.560000000001,7499.560000000001,10000.0,10000.0
544,7499.560000000001,7499.560000000001,10000.0,10000.0
545,7499.560000000001,7499.560000000001,10000.0,10000.0
546,7499.560000000001,7499.560000000001,10000.0,10000.0
547,7499.560000000001,7499.560000000001,10000.0,10000.0
548,7499.560000000001,7499.560000000001,10000.0,10000.0
549,7499.560000000001,7499.56,10000.0,10000.0
550,7499.560000000001,7499.56,10000.0,10000.0
551,7499.560000000001,7499.56,10000.0,10000.0
552,7499.560000000001,7499.56,10000.0,10000.0
553,7499.560000000001,7499.56,10000.0,10000.0
554,7499.560000000001,7499.56,10000.0,10000.0
555,7499.56,7499.56,10000.0,10000.0
556,7499.56,7499.56,10000.0,10000.0
557,7499.56,7499.56,10000.0,10000.0
558,7499.56,7499.56,10000.0,10000.0
559,7499.56,7499.56,10000.0,10000.0
560,7499.56,7499.56,10000.0,10000.0
561,7499.56,7499.56,10000.0,10000.0
562,7499.56,7499.56,10000.0,10000.0
563,7499.56,7499.56,10000.0,10000.0
564,7499.56,7499.56,10000.0,10000.0
565,7499.56,7499.56,10000.0,10000.0
566,7499.56,7499.56,10000.0,10000.0
567,7499.56,7499.56,10000.0,10000.0
568,7499.56,7499.56,10000.0,10000.0
569,7499.56,7499.56,10000.0,10000.0
570,7499.559999999999,7499.56,10000.0,10000.0
571,6768.352900000001,7499.56,10000.0,10000.0
572,6768.352900000001,7499.56,10000.0,10000.0
573,6768.352900000001,7499.56,10000.0,10000.0
574,6768.352900000001,7499.56,10000.0,10000.0
575,6768.352900000001,7499.56,10000.0,10000.0
576,6768.352900000001,7499.56,10000.0,10000.0
577,6768.3529,7499.56,10000.0,10000.0
578,6768.3529,7499.56,10000.0,10000.0
579,6255.971315358246,7499.56,10000.0,10000.0
580,6255.971315358246,7499.56,10000.0,10000.0
581,5646.014112110817,7499.56,10000.0,10000.0
582,5646.014112110817,6240.831397486485,10000.0,10000.0
583,5646.014112110817,6231.955700121884,10000.0,10000.0
584,5646.014112110817,6231.955700121884,10000.0,10000.0
585,5646.014112110817,5632.350336231553,10000.0,10000.0
586,5646.014112110817,5632.350336231553,10000.0,10000.0
587,5646.014112110817,5632.350336231553,10000.0,10000.0
588,150.94929266383693,5632.350336231553,10000.0,10000.0
589,150.94929266383693,5632.350336231553,10000.0,10000.0
590,150.94929266383693,5632.350336231553,10000.0,10000.0
591,150.94929266383687,5632.350336231553,10000.0,10000.0
592,150.94929266383687,5632.350336231553,10000.0,10000.0
593,150.94929266383687,5624.340019360001,10000.0,10000.0
594,150.94929266383687,5624.340019360001,10000.0,10000.0
595,150.94929266383687,5624.340019360001,10000.0,10000.0
596,150.94929266383687,5624.340019360001,10000.0,10000.0
597,150.94929266383687,5624.340019360001,10000.0,10000.0
598,150.6596322618698,5624.340019360001,10000.0,10000.0
