5,-8.8642659270914130332,-7.9999999992000017102,-81.517915973028550525,93133854338.087646484
6,0,0,0,75940601678.653793335
6,0,0,0,75940601678.653884888
6,-0.00032575463607138006785,-0.039889196675900268074,-0.039889196675900268074,75941065571.298797607
6,-81.664877515116828022,-10000,-113.20532772900050134,125689018467.9581604
6,-81.664877515116828022,-10000,-81.517915973028550525,175629300507.99703979
6,0,0,-81.517915973028550525,92020964080.029144287
6,0,-10000,-7.9999999992000017102,172105169033.04116821
6,-8.8642659270914130332,-102.1678082754229564,-7.9999999992000017102,92487116259.782394409
6,-7.9999999992000025983,-10000,-81.517915973028550525,173223107482.3258667
6,-2.7074999989169996617,-82.042994270354270725,-8.8642659270914130332,92111563875.153778076
6,-7.9999999992000025983,-7.9999999992000025983,-81.517915973028550525,92744920012.453659058
6,0,0,-7.9999999992000017102,91592445220.826416016
6,0,-2.2498679991000525291,-81.517915973028550525,92558729117.418441772
6,-81.664877515116828022,-0.039889196675900268074,-7.9999999992000017102,94552760059.143386841
6,-3.8160000000000011688,-5.0882985135127949405,-78.063320401141837124,92682431230.359619141
6,-8.8642659270914130332,-7.9999999992000017102,-81.517915973028550525,93175647047.072952271
7,0,0,0,75895104726.034408569
7,0,0,0,75895104726.034500122
7,-81.664877515116828022,-10000,-10000,192981230634.77124023
7,-81.664877515116828022,-10000,-113.20532772900050134,131571582381.33164978
7,-81.664877515116828022,-10000,-81.517915973028550525,181480985061.54730225
7,0,0,-81.517915973028550525,92045932299.842437744
7,0,-10000,-7.9999999992000017102,177678264678.98648071
7,-8.8642659270914130332,-102.1678082754229564,-7.9999999992000017102,92513972773.44543457
7,-7.9999999992000025983,-10000,-81.517915973028550525,178881325805.60671997
7,-2.7074999989169996617,-82.042994270354270725,-8.8642659270914130332,92112596617.583587646
7,-7.9999999992000025983,-7.9999999992000025983,-81.517915973028550525,92787314558.896240234
7,0,0,-7.9999999992000017102,91546680262.417266846
7,0,-2.2498679991000525291,-81.517915973028550525,92584364252.649200439
7,-81.664877515116828022,-0.039889196675900268074,-7.9999999992000017102,94715954415.216705322
7,-8.8642659270914130332,-10000,-7.9999999992000017102,178578182894.96557617
7,-8.8642659270914130332,-7.9999999992000017102,-81.517915973028550525,93220311417.027877808
8,0,0,0,75835219897.598770142
8,0,0,0,75835219897.598861694
8,-81.664877515116828022,-10000,-10000,207992115312.02075195
8,-81.664877515116828022,-10000,-113.20532772900050134,137226270208.39994812
8,-81.664877515116828022,-10000,-81.517915973028550525,187105686055.48220825
8,0,0,-81.517915973028550525,92012815959.920547485
8,0,-10000,-7.9999999992000017102,183073799961.14205933
8,-8.8642659270914130332,-102.1678082754229564,-7.9999999992000017102,92523631512.235748291
8,-7.9999999992000025983,-10000,-81.517915973028550525,184318152452.49414062
8,-2.7074999989169996617,-82.042994270354270725,-8.8642659270914130332,92096921522.187103271
8,-7.9999999992000025983,-7.9999999992000025983,-81.517915973028550525,92770635321.382522583
8,0,0,-7.9999999992000017102,91486302095.382339478
8,0,-2.2498679991000525291,-81.517915973028550525,92551609906.808853149
8,-81.664877515116828022,-0.039889196675900268074,-7.9999999992000017102,94858065130.371383667
8,-8.8642659270914130332,-10000,-7.9999999992000017102,183989951932.03256226
8,-8.8642659270914130332,-7.9999999992000017102,-81.517915973028550525,93205836396.806732178
9,0,0,0,75749028648.683547974
9,0,0,0,75749028648.683547974
9,-81.664877515116828022,-10000,-10000,221002867843.78085327
9,-81.664877515116828022,-10000,-113.20532772900050134,142092007128.36340332
9,-81.664877515116828022,-10000,-81.517915973028550525,191945318006.94924927
9,0,0,-81.517915973028550525,91921894955.040664673
9,-0.032489999999999998048,-10000,-7.9999999992000017102,187738520512.71011353
9,-8.8642659270914130332,-102.1678082754229564,-7.9999999992000017102,92502090463.802947998
9,-7.9999999992000025983,-10000,-81.517915973028550525,188994230823.99047852
9,-2.7074999989169996617,-82.042994270354270725,-8.8642659270914130332,92052238539.514328003
9,-7.9999999992000025983,-7.9999999992000025983,-81.517915973028550525,92699176709.771026611
9,0,0,-7.9999999992000017102,91398637468.307250977
9,-0.032489999999999998048,-2.2498679991000525291,-81.517915973028550525,92463209301.434249878
9,-81.664877515116828022,-2.9999999987999999007,-7.9999999992000017102,94983745718.292953491
9,-8.8642659270914130332,-10000,-7.9999999992000017102,188671205557.61938477
9,-8.8642659270914130332,-7.9999999992000017102,-81.517915973028550525,93136296661.480941772
10,0,0,0,75669490168.583694458
10,-0.032489999999999998048,-0.032489999999999991109,-0.032489999999999991109,75670368219.193664551
10,-81.664877515116828022,-10000,-10000,234396287359.0397644
10,-81.664877515116828022,-10000,-113.20532772900050134,147114685665.65930176
10,-81.664877515116828022,-10000,-81.517915973028550525,196941168120.58874512
10,-2.2498679991000525291,-2.2498679991000529732,-81.517915973028550525,91995515164.721557617
10,-2.2498679991000525291,-10000,-7.9999999992000017102,192653224106.78970337
10,-8.8642659270914130332,-102.1678082754229564,-7.9999999992000017102,92485266355.506988525
10,-7.9999999992000025983,-10000,-81.517915973028550525,193821994746.12283325
10,-2.7074999989169996617,-82.042994270354270725,-8.8642659270914130332,92012085166.397262573
10,-7.9999999992000025983,-7.9999999992000025983,-81.517915973028550525,92647833670.912582397
10,-2.2498679991000525291,-2.2498679991000525291,-7.9999999992000017102,91458822287.146484375
10,-2.2498679991000525291,-2.2498679991000525291,-81.517915973028550525,92510770777.296218872
10,-81.664877515116828022,-2.9999999987999999007,-7.9999999992000017102,95085756874.082443237
10,-8.8642659270914130332,-10000,-7.9999999992000017102,193487506143.61471558
10,-8.8642659270914130332,-7.9999999992000017102,-81.517915973028550525,93086925677.327102661
11,0,0,0,75616330898.601165771
11,-2.9999999987999999007,-2.9999999987999999007,-2.9999999987999999007,75691537879.876373291
11,-81.664877515116828022,-10000,-10000,248232899913.44985962
11,-81.664877515116828022,-10000,-113.20532772900050134,152324707565.66317749
11,-81.664877515116828022,-10000,-81.517915973028550525,202123541592.6463623
11,-3.8160000000000011688,-3.8160000000000011688,-81.517915973028550525,92060251801.258270264
11,-3.8160000000000011688,-10000,-81.517915973028550525,198591614879.34466553
11,-8.8642659270914130332,-102.1678082754229564,-81.517915973028550525,93375745779.978210449
11,-7.9999999992000025983,-10000,-81.517915973028550525,198831144512.82287598
11,-3.8160000000000011688,-82.042994270354270725,-81.517915973028550525,92925765354.674285889
11,-7.9999999992000025983,-7.9999999992000025983,-81.517915973028550525,92628747750.671783447
11,-3.8160000000000011688,-3.8160000000000011688,-81.517915973028550525,92383704234.73840332
11,-3.8160000000000011688,-3.8160000000000011688,-81.517915973028550525,92575507413.832946777
11,-81.664877515116828022,-7.2199999992780030666,-81.517915973028550525,96144295200.632049561
11,-8.8642659270914130332,-10000,-81.517915973028550525,199358833551.45037842
11,-8.8642659270914130332,-7.9999999992000017102,-81.517915973028550525,93069872087.166687012
12,0,0,0,75533478317.907531738
12,-3.8160000000000007248,-3.8160000000000007248,-3.8160000000000007248,75615379442.314834595
12,-81.664877515116828022,-10000,-10000,257860479569.83410645
12,-81.664877515116828022,-10000,-113.20532772900050134,155882031740.34417725
12,-81.664877515116828022,-10000,-81.517915973028550525,205661410454.32766724
12,-5.99964799940003779,-82.042994270354270725,-81.517915973028550525,92912121251.323287964
12,-5.99964799940003779,-10000,-81.517915973028550525,202118190808.80987549
12,-8.8642659270914130332,-102.1678082754229564,-113.20532772900050134,93668538536.993484497
12,-7.9999999992000025983,-10000,-113.20532772900050134,202627370343.5173645
12,-5.99964799940003779,-82.042994270354270725,-84.899014762330310191,92980925030.806442261
12,-7.9999999992000025983,-82.042994270354270725,-84.899014762330310191,93365151916.653106689
12,-5.99964799940003779,-82.042994270354270725,-84.899014762330310191,93276146870.275024414
12,-5.99964799940003779,-82.042994270354270725,-84.899014762330310191,93467950049.369567871
12,-81.664877515116828022,-82.042994270354270725,-84.899014762330310191,97011169694.887619019
12,-8.8642659270914130332,-10000,-84.899014762330310191,202816813712.11456299
12,-8.8642659270914130332,-82.042994270354270725,-84.899014762330310191,93807706338.717727661
13,0,0,0,75042101171.273590088
13,-7.9999999992000025983,-7.9999999992000025983,-7.9999999992000025983,75179134546.60307312
13,-81.664877515116828022,-10000,-10000,261147192234.36260986
13,-81.664877515116828022,-10000,-113.20532772900050134,154679992217.04977417
13,-81.664877515116828022,-10000,-81.517915973028550525,204473369461.47155762
13,-7.9999999992000025983,-10000,-81.517915973028550525,200942030394.27896118
13,-7.9999999992000025983,-10000,-81.517915973028550525,200942030394.27893066
13,-8.8642659270914130332,-10000,-113.20532772900050134,201361890404.89727783
13,-7.9999999992000025983,-10000,-113.20532772900050134,201335195757.88415527
13,-7.9999999992000025983,-10000,-113.20532772900050134,201335195757.88418579
13,-7.9999999992000025983,-9996.7685702177004714,-113.20532772900050134,201582049654.60470581
13,-7.9999999992000025983,-10000,-113.20532772900050134,201630417597.35275269
13,-7.9999999992000025983,-10000,-113.20532772900050134,201822220776.44729614
13,-81.664877515116828022,-10000,-113.20532772900050134,205353559843.64007568
13,-8.8642659270914130332,-10000,-113.20532772900050134,201864056741.79269409
13,-8.8642659270914130332,-10000,-113.20532772900050134,202061018925.88223267
14,0,0,0,74463087585.713363647
14,-10000,-10000,-10000,200294701256.20532227
14,-81.664877515116828022,-10000,-10000,259568216451.73413086
14,-81.664877515116828022,-10000,-113.20532772900050134,149376837637.99642944
14,-81.664877515116828022,-10000,-81.517915973028550525,199189346450.88388062
14,-7.9999999992000025983,-10000,-81.517915973028550525,195577973844.62869263
14,-8.8642659270914130332,-10000,-81.517915973028550525,195620845554.97253418
14,-8.8642659270914130332,-10000,-124.92001019122994876,196111988629.45349121
14,-7.9999999992000025983,-10000,-113.20532772900050134,195952007639.76815796
14,-8.8642659270914130332,-10000,-113.20532772900050134,195995216872.27807617
14,-7.9999999992000025983,-9996.7685702177004714,-113.20532772900050134,196200312942.13946533
14,-81.664877515116828022,-10000,-113.20532772900050134,200050405264.58639526
14,-7.9999999992000025983,-10000,-113.20532772900050134,196439032658.33132935
14,-81.664877515116828022,-10000,-113.20532772900050134,200050405264.58673096
14,-8.8642659270914130332,-10000,-113.20532772900050134,196481590276.44839478
14,-8.8642659270914130332,-10000,-113.20532772900050134,196678552460.53799438
15,0,0,0,73916977878.047363281
15,-10000,-10000,-10000,211127238866.40740967
15,-81.664877515116828022,-10000,-10000,260577636442.57885742
15,-81.664877515116828022,-10000,-113.20532772900050134,147111117768.47857666
15,-81.664877515116828022,-10000,-81.517915973028550525,196943922635.5211792
15,-7.9999999992000025983,-10000,-81.517915973028550525,193260201977.11157227
15,-8.8642659270914130332,-10000,-81.517915973028550525,193303922503.85928345
15,-8.8642659270914130332,-10000,-124.92001019122994876,193778650177.59747314
15,-7.9999999992000025983,-10000,-113.20532772900050134,193613939718.09579468
15,-8.8642659270914130332,-10000,-113.20532772900050134,193657997767.00961304
15,-7.9999999992000025983,-9996.7685702177004714,-150.94929266383695676,194315710044.46115112
15,-81.664877515116828022,-10000,-113.20532772900050134,197784685395.06851196
15,-7.9999999992000025983,-10000,-113.20532772900050134,194100964736.65896606
15,-81.664877515116828022,-10000,-113.20532772900050134,197784685395.06845093
15,-8.8642659270914130332,-10000,-113.20532772900050134,194144371171.17990112
15,-8.8642659270914130332,-10000,-113.20532772900050134,194341333355.26950073
16,0,0,0,73353686086.734115601
16,-10000,-10000,-10000,215646061566.06588745
16,-81.664877515116828022,-10000,-10000,257896984330.0758667
16,-81.664877515116828022,-10000,-113.20532772900050134,143084917602.62576294
16,-81.664877515116828022,-10000,-81.517915973028550525,192941128732.43728638
16,-7.9999999992000025983,-10000,-81.517915973028550525,189204126327.30154419
16,-8.8642659270914130332,-10000,-81.517915973028550525,189248284432.57928467
16,-8.8642659270914130332,-10000,-124.92001019122994876,189701200158.8656311
16,-7.9999999992000025983,-7499.5600000000022192,-125.43526618171799214,162274312606.90228271
16,-8.8642659270914130332,-9130.3862801455597946,-114.5272433391964455,180153590720.54290771
16,-7.9999999992000025983,-9996.7685702177004714,-150.94929266383695676,190242421366.70013428
16,-81.664877515116828022,-10000,-113.20532772900050134,193758485229.21566772
16,-7.9999999992000025983,-10000,-113.20532772900050134,190021482824.07998657
16,-81.664877515116828022,-7499.5600000000013097,-81.517915973028550525,165788165012.01116943
16,-8.8642659270914130332,-9025,-113.20532772900050134,179348809948.82565308
16,-8.8642659270914130332,-10000,-113.20532772900050134,190262289021.22061157
17,0,0,0,72798846541.857528687
17,-10000,-10000,-10000,223306654407.67697144
17,-81.664877515116828022,-10000,-10000,256604862379.36178589
17,-81.664877515116828022,-10000,-113.20532772900050134,139738125314.74356079
17,-81.664877515116828022,-10000,-81.517915973028550525,189615664321.47314453
17,-73.702551957392941517,-113.10577079244353627,-113.20532772900050134,81057741020.388427734
17,-24.033736281300800641,-7499.5600000000013097,-122.34225976374966649,159673828084.40188599
17,-7.999999999200000822,-10000,-125.43526618171799214,186251661626.42520142
17,-73.70239435080905821,-7499.5600000000022192,-125.43526618171799214,162938711963.23861694
17,-66.516553141547134942,-9130.3862801455597946,-114.5272433391964455,179955282917.92425537
17,-73.702551957392941517,-9996.7685702177004714,-150.94929266383695676,190230278011.33483887
17,-81.664877515116828022,-10000,-113.20532772900050134,190411692941.33349609
17,-7.9999999992000025983,-9025,-81.517915973028550525,175667215538.08502197
17,-81.664877515116828022,-7499.5600000000013097,-81.517915973028550525,163145436095.49707031
17,-73.674515464014106669,-9025,-113.20532772900050134,179548554737.90844727
17,-73.702551957392941517,-10000,-113.20532772900050134,190197261293.06967163
18,0,0,0,72172534659.508422852
18,-10000,-10000,-10000,225640115533.73446655
18,-81.664877515116828022,-10000,-10000,254138673630.6449585
18,-81.664877515116828022,-239.35081160810554479,-150.94929266383692834,78765302649.597106934
18,-81.664877515116828022,-10000,-81.517915973028550525,185400927715.65194702
18,-81.664877515116828022,-113.10577079244353627,-113.20532772900050134,80624589014.889907837
18,-26.630178705042439447,-7499.5600000000013097,-122.34225976374966649,156447021419.16003418
18,-7.9999999992000025983,-10000,-125.43526618171799214,182039069829.88446045
18,-81.664702881782886834,-7499.5600000000022192,-125.43526618171799214,159969095119.79602051
18,-73.702551957392941517,-9130.3862801455597946,-114.5272433391964455,176386579588.20193481
18,-81.664877515116828022,-9996.7685702177004714,-150.94929266383695676,186407132682.88980103
18,-81.664877515116828022,-10000,-113.20532772900050134,186170705189.98306274
18,-7.9999999992000025983,-9025,-81.517915973028550525,171814181802.2946167
18,-81.664877515116828022,-7499.5600000000013097,-81.517915973028550525,159789920476.42895508
18,-81.633812148492083338,-9025,-113.20532772900050134,176052879708.58963013
18,-81.664877515116828022,-10000,-113.20532772900050134,186366693974.52755737
19,0,0,0,71410697982.357574463
19,-10000,-10000,-10000,219113750822.98699951
19,-81.664877515116828022,-10000,-10000,242812659045.12322998
19,-81.664877515116828022,-239.35081160810554479,-150.94929266383692834,77543361726.96295166
19,-81.664877515116828022,-10000,-81.517915973028550525,177330212137.44348145
19,-81.664877515116884865,-113.10577079244353627,-113.20532772900050134,79506056300.664398193
19,-7.9999999992000025983,-10000,-125.43526618171799214,174081011004.8430481
19,-73.702551957392941517,-9025,-124.24383679154037452,167634410739.80056763
19,-81.664702881782886834,-7499.5600000000022192,-125.43526618171799214,153576848055.21286011
19,-73.702551957392941517,-9130.3862801455597946,-114.5272433391964455,168887608797.05801392
19,-81.664877515116842233,-9996.7685702177004714,-150.94929266383695676,178298987206.76855469
19,-81.664877515116828022,-10000,-113.20532772900050134,178073738466.24520874
19,-7.9999999992000025983,-9025,-81.517915973028550525,164544140193.99511719
19,-81.664877515116828022,-7499.5600000000013097,-81.517915973028550525,153428851476.00747681
19,-81.633812148492083338,-9025,-113.20532772900050134,168612801355.56741333
19,-81.664877515116828022,-10000,-113.20532772900050134,178269727250.78970337
20,0,0,0,70670954483.624481201
20,-10000,-10000,-10000,221310437076.93624878
20,-81.664877515116828022,-10000,-10000,236765387094.47314453
20,-81.664877515116828022,-239.35081160810554479,-150.94929266383692834,76489630553.243759155
20,-81.664877515116828022,-10000,-81.517915973028550525,172705267823.7644043
20,-81.664877515116870654,-113.10577079244353627,-113.20532772900050134,78504550682.224273682
20,-7.9999999992000034865,-10000,-125.43526618171799214,169528231101.20474243
20,-73.702551957392941517,-9025,-124.24383679154037452,163338268335.88317871
20,-81.664702881782886834,-7499.5600000000022192,-125.43526618171799214,149838819937.25378418
20,-73.702551957392941517,-9130.3862801455597946,-114.5272433391964455,164555533101.07785034
20,-81.664877515116842233,-9996.7685702177004714,-150.94929266383695676,173647537764.68624878
20,-81.664877515116828022,-10000,-113.20532772900050134,173426626077.11264038
20,-7.9999999992000025983,-9025,-81.517915973028550525,160361599758.47320557
20,-81.664877515116828022,-7499.5600000000013097,-81.517915973028550525,149714862835.98547363
20,-81.633812148492083338,-9025,-113.20532772900050134,164311914016.41174316
20,-81.664877515116828022,-10000,-113.20532772900050134,173622614861.65713501
21,0,0,0,69540524513.861297607
21,-10000,-10000,-10000,220196551465.21679688
21,-81.664877515116828022,-10000,-10000,228203340148.5831604
21,-81.664877515116828022,-239.35081160810554479,-150.94929266383692834,74861910909.064651489
21,-81.664877515116828022,-10000,-81.517915973028550525,167838334350.24981689
21,-81.664877515116856443,-113.10577079244353627,-113.20532772900050134,76934359032.363754272
21,-7.9999999992000034865,-10000,-125.43526618171799214,164889060222.75674438
21,-81.250137250457456162,-9985.1965386672218301,-125.43526618171799214,167979352896.46115112
21,-81.664702881782886834,-7499.5600000000022192,-125.43526618171799214,145780025478.75466919
21,-81.664877515116828022,-9025,-113.20532772900050134,159380868197.8989563
21,-81.664877515116842233,-9996.7685702177004714,-150.94929266383695676,168743481217.41726685
21,-81.664877515116828022,-10000,-113.20532772900050134,168536581147.33297729
21,-7.9999999992000025983,-9025,-81.517915973028550525,156074688169.57000732
21,-81.664877515116828022,-7499.5600000000013097,-81.517915973028550525,145684545444.39007568
21,-81.633812148492083338,-9025,-113.20532772900050134,159745738785.07058716
21,-81.664877515116828022,-10000,-113.20532772900050134,168732569931.87750244
22,0,0,0,68610956991.221199036
22,-10000,-10000,-10000,219661637693.14367676
22,-81.664877515116828022,-10000,-10000,223540230111.16003418
22,-81.664877515116828022,-239.35081160810554479,-150.94929266383692834,73408067053.159698486
22,-81.664877515116828022,-10000,-81.517915973028550525,164447106727.15975952
22,-81.664877515116856443,-113.10577079244353627,-113.20532772900050134,75513642548.934997559
22,-7.9999999992000025983,-10000,-125.43526618171797793,161755253421.36941528
22,-11.611453923657714782,-7499.5600000000013097,-7499.5600000000013097,183919142525.11831665
22,-81.664702881782886834,-7499.5600000000022192,-125.43526618171799214,142863633344.64620972
22,-81.664877515116828022,-9025,-113.20532772900050134,156159560319.19995117
22,-81.664877515116842233,-9996.7685702177004714,-150.94929266383695676,165318470171.14285278
22,-81.664877515116828022,-10000,-113.20532772900050134,165118306401.15371704
22,-7.9999999992000025983,-9025,-81.517915973028550525,153168145545.0355835
22,-81.664877515116828022,-7499.5600000000013097,-81.517915973028550525,142798449958.86151123
22,-81.633812148492040706,-9025,-113.20532772900048712,156524548454.18612671
22,-81.664877515116828022,-10000,-113.20532772900050134,165314295185.69824219
23,0,0,0,66623249231.379676819
23,-10000,-10000,-10000,210529769511.88964844
23,-81.664877515116828022,-10000,-10000,209844964251.04040527
23,-81.664877515116828022,-239.35081160810554479,-150.94929266383692834,70860181937.669036865
23,-81.664877515116828022,-10000,-81.517915973028550525,154145881643.75009155
23,-81.664877515116856443,-113.10577079244353627,-113.20532772900050134,73079751055.143005371
23,-7.9999999992000025983,-10000,-125.43526618171799214,151650449032.80667114
23,-11.611453923657714782,-7499.5600000000013097,-7499.5600000000013097,173256091127.81533813
23,-81.664702881782886834,-7499.5600000000022192,-125.43526618171799214,134513222086.38656616
23,-81.664877515116828022,-9025,-113.20532772900050134,146592337186.33383179
23,-81.664877515116842233,-9996.7685702177004714,-150.94929266383695676,154980291778.41921997
23,-81.664877515116828022,-10000,-113.20532772900050134,154790550106.0362854
23,-7.9999999992000025983,-9025,-81.517915973028550525,143854599279.0977478
23,-81.664877515116828022,-7499.5600000000013097,-81.517915973028550525,134478763122.49349976
23,-81.585549028330646593,-7510.241049116953036,-113.20532772900050134,134787880333.86585999
23,-81.664877515116828022,-10000,-113.20532772900050134,154986538890.58084106
24,0,0,0,65689100460.082427979
24,-10000,-10000,-10000,205387547477.52578735
24,-81.664877515116828022,-10000,-10000,198958083558.26797485
24,-81.664877515116828022,-239.35081160810554479,-150.94929266383692834,69474309785.027008057
24,-81.664877515116828022,-10000,-81.517915973028550525,146492040882.26358032
24,-81.664877515116856443,-113.10577079244353627,-113.20532772900050134,71788122232.95602417
24,-7.9999999992000025983,-10000,-125.43526618171799214,144118694068.09921265
24,-11.611453923657714782,-7499.5600000000013097,-7499.5600000000013097,164896842912.88446045
24,-81.664702881782886834,-7499.5600000000022192,-125.43526618171799214,128433116927.54150391
24,-81.664877515116828022,-9367.6211147445756069,-7499.5600000000013097,181539496069.87664795
24,-81.664877515116842233,-9996.7685702177004714,-150.94929266383695676,147290939011.77993774
24,-81.664877515116828022,-10000,-113.20532772900050134,147111578463.73446655
24,-7.9999999992000025983,-9025,-81.517915973028550525,136966821748.78924561
24,-81.664877515116828022,-7499.5600000000013097,-81.517915973028550525,128427812478.58044434
24,-81.585549028330646593,-7510.241049116953036,-113.20532772900050134,128705043281.63926697
24,-81.664877515116828022,-10000,-113.20532772900050134,147307567248.27902222
25,0,0,0,65228223896.542541504
25,-10000,-10000,-10000,211719982435.09170532
25,-81.664877515116828022,-10000,-10000,200180010488.54827881
25,-81.664877515116828022,-239.35081160810554479,-150.94929266383692834,68899881625.587234497
25,-81.664877515116828022,-10000,-81.517915973028550525,145849607469.21099854
25,-81.664877515116856443,-113.10577079244353627,-113.20532772900050134,71207930097.948074341
25,-8.0911232548162441702,-10000,-125.43526618171799214,143419558141.33724976
