,RoGonDor-0,RoGonDor-1,RoGonDor-2,RoGonDor-3
2030-07-09 18:00:00,37929614.83623536,37723350.187509485,37232654.52213527,37834445.11175288
2030-07-10 00:00:00,38058022.50505695,37861546.338033,37332486.110650286,37920170.66623536
2030-07-10 06:00:00,38186430.17387852,37999742.4885565,37432317.699165314,38005896.22071785
2030-07-10 12:00:00,38314837.842700094,38137938.63908001,37532149.287680335,38091621.77520033
2030-07-10 18:00:00,38443245.51152168,38276134.78960352,37631980.87619536,38177347.329682805
2030-07-11 00:00:00,38571653.18034326,38414330.94012702,37731812.46471038,38263072.884165294
2030-07-11 06:00:00,38700060.84916484,38552527.09065053,37831644.0532254,38348798.43864778
2030-07-11 12:00:00,38828468.51798642,38690723.241174035,37931475.64174042,38434523.99313026
2030-07-11 18:00:00,38956876.186808,38828919.39169753,38031307.23025544,38520249.547612734
2030-07-12 00:00:00,39085283.85562959,38967115.54222105,38131138.81877046,38605975.10209522
2030-07-12 06:00:00,39213691.52445117,39105311.69274455,38230970.40728548,38691700.65657771
2030-07-12 12:00:00,39342099.19327275,39243507.84326806,38330801.995800495,38777426.21106018
2030-07-12 18:00:00,39470506.86209433,39381703.993791565,38430633.58431552,38863151.76554267
2030-07-13 00:00:00,39598914.53091591,39519900.14431507,38530465.172830544,38948877.32002515
2030-07-13 06:00:00,39727322.19973749,39658096.29483858,38630296.761345565,39034602.87450764
2030-07-13 12:00:00,39855729.86855906,39796292.44536208,38730128.349860586,39120328.42899012
2030-07-13 18:00:00,39984137.53738065,39934488.59588559,38829959.93837561,39206053.9834726
2030-07-14 00:00:00,40112545.20620223,40072684.746409096,38929791.526890635,39291779.53795508
2030-07-14 06:00:00,40240952.875023805,40210880.8969326,39029623.11540565,39377505.092437565
2030-07-14 12:00:00,40369360.54384539,40349077.0474561,39129454.70392066,39463230.64692005
2030-07-14 18:00:00,40497768.212666966,40487273.197979614,39229286.29243569,39548956.20140253
2030-07-15 00:00:00,40626175.88148856,40625469.34850312,39329117.88095071,39634681.755885005
2030-07-15 06:00:00,40754583.55031013,40763665.499026634,39428949.469465725,39720407.31036749
2030-07-15 12:00:00,40882991.21913172,40901861.649550125,39528781.05798075,39806132.86484998
2030-07-15 18:00:00,41011398.8879533,41040057.80007364,39628612.646495774,39891858.41933246
2030-07-16 00:00:00,41142299.57050264,41169877.63938685,39741392.414607264,39983855.46147384
2030-07-16 06:00:00,41273200.25305198,41299697.47870006,39854172.182718754,40075852.50361523
2030-07-16 12:00:00,41404100.93560132,41429517.31801327,39966951.95083024,40167849.545756616
2030-07-16 18:00:00,41535001.61815067,41559337.15732648,40079731.718941726,40259846.587898
2030-07-17 00:00:00,41665902.30070001,41689156.99663968,40192511.487053216,40351843.63003939
2030-07-17 06:00:00,41796802.98324935,41818976.835952885,40305291.25516471,40443840.672180764
2030-07-17 12:00:00,41927703.66579869,41948796.675266095,40418071.0232762,40535837.71432216
2030-07-17 18:00:00,42058604.34834804,42078616.51457931,40530850.791387685,40627834.756463535
2030-07-18 00:00:00,42189505.03089738,42208436.35389252,40643630.55949918,40719831.79860493
2030-07-18 06:00:00,42320405.71344672,42338256.19320573,40756410.32761067,40811828.84074631
2030-07-18 12:00:00,42451306.395996064,42468076.03251894,40869190.09572216,40903825.8828877
2030-07-18 18:00:00,42582207.07854541,42597895.871832155,40981969.86383365,40995822.92502909
2030-07-19 00:00:00,42713107.76109474,42727715.71114536,41094749.63194513,41087819.96717047
2030-07-19 06:00:00,42844008.44364409,42857535.550458565,41207529.40005663,41179817.009311855
2030-07-19 12:00:00,42974909.12619344,42987355.389771774,41320309.16816812,41271814.05145324
2030-07-19 18:00:00,43105809.80874278,43117175.229084976,41433088.93627961,41363811.09359463
2030-07-20 00:00:00,43236710.49129212,43246995.06839819,41545868.7043911,41455808.13573601
2030-07-20 06:00:00,43367611.173841454,43376814.9077114,41658648.47250258,41547805.1778774
2030-07-20 12:00:00,43498511.8563908,43506634.74702461,41771428.24061408,41639802.22001878
2030-07-20 18:00:00,43629412.538940154,43636454.58633782,41884208.00872557,41731799.26216017
2030-07-21 00:00:00,43760313.22148949,43766274.42565103,41996987.77683706,41823796.30430155
2030-07-21 06:00:00,43891213.90403883,43896094.26496424,42109767.544948556,41915793.34644294
2030-07-21 12:00:00,44022114.586588174,44025914.10427745,42222547.31306004,42007790.38858432
2030-07-21 18:00:00,44153015.26913752,44155733.943590656,42335327.08117153,42099787.4307257
2030-07-22 00:00:00,44283915.95168686,44285553.78290386,42448106.84928302,42191784.47286709
2030-07-22 06:00:00,44414816.6342362,44415373.622217074,42560886.61739451,42283781.51500848
2030-07-22 12:00:00,44545717.31678554,44545193.46153028,42673666.385506,42375778.55714986
2030-07-22 18:00:00,44676617.99933489,44675013.300843485,42786446.15361749,42467775.59929125
2030-07-23 00:00:00,44780614.46099927,44798380.76572588,42891553.00932728,42541429.200446166
2030-07-23 06:00:00,44884610.92266364,44921748.23060826,42996659.86503706,42615082.80160108
2030-07-23 12:00:00,44988607.384328015,45045115.69549066,43101766.72074685,42688736.402756
2030-07-23 18:00:00,45092603.8459924,45168483.16037305,43206873.57645665,42762390.003910914
2030-07-24 00:00:00,45196600.30765677,45291850.62525544,43311980.43216644,42836043.60506583
2030-07-24 06:00:00,45300596.76932116,45415218.090137824,43417087.28787623,42909697.206220746
2030-07-24 12:00:00,45404593.23098554,45538585.555020206,43522194.14358602,42983350.80737566
2030-07-24 18:00:00,45508589.69264992,45661953.0199026,43627300.999295816,43057004.40853058
2030-07-25 00:00:00,45612586.15431429,45785320.48478499,43732407.85500561,43130658.00968549
2030-07-25 06:00:00,45716582.61597867,45908687.94966738,43837514.7107154,43204311.61084041
2030-07-25 12:00:00,45820579.077643044,46032055.41454977,43942621.56642519,43277965.211995326
2030-07-25 18:00:00,45924575.53930743,46155422.87943216,44047728.42213497,43351618.81315024
2030-07-26 00:00:00,46028572.00097181,46278790.34431455,44152835.277844764,43425272.41430516
2030-07-26 06:00:00,46132568.46263619,46402157.80919693,44257942.13355456,43498926.015460074
2030-07-26 12:00:00,46236564.92430057,46525525.27407932,44363048.989264354,43572579.61661498
2030-07-26 18:00:00,46340561.385964945,46648892.73896171,44468155.84497415,43646233.21776991
2030-07-27 00:00:00,46444557.84762932,46772260.20384409,44573262.70068394,43719886.818924814
2030-07-27 06:00:00,46548554.309293695,46895627.66872649,44678369.55639373,43793540.42007974
2030-07-27 12:00:00,46652550.77095808,47018995.13360888,44783476.41210352,43867194.02123465
2030-07-27 18:00:00,46756547.23262246,47142362.598491274,44888583.26781331,43940847.62238957
2030-07-28 00:00:00,46860543.69428684,47265730.063373655,44993690.1235231,44014501.223544486
2030-07-28 06:00:00,46964540.15595122,47389097.52825604,45098796.979232885,44088154.8246994
2030-07-28 12:00:00,47068536.6176156,47512464.99313843,45203903.83494268,44161808.42585432
2030-07-28 18:00:00,47172533.07927997,47635832.458020814,45309010.69065248,44235462.027009234
2030-07-29 00:00:00,47276529.54094435,47759199.92290321,45414117.546362266,44309115.62816415
2030-07-29 06:00:00,47380526.00260873,47882567.3877856,45519224.40207206,44382769.229319066
2030-07-29 12:00:00,47484522.46427311,48005934.852667995,45624331.25778185,44456422.83047398
2030-07-29 18:00:00,47588518.92593749,48129302.317550376,45729438.11349164,44530076.4316289
2030-07-30 00:00:00,47695972.832286805,48256439.30157322,45840525.87390248,44641894.00748088
2030-07-30 06:00:00,47803426.738636136,48383576.28559606,45951613.63431332,44753711.58333285
2030-07-30 12:00:00,47910880.64498545,48510713.2696189,46062701.39472415,44865529.15918482
2030-07-30 18:00:00,48018334.55133478,48637850.25364174,46173789.15513499,44977346.735036805
2030-07-31 00:00:00,48125788.45768411,48764987.23766457,46284876.91554583,45089164.31088878
2030-07-31 06:00:00,48233242.36403343,48892124.22168742,46395964.67595667,45200981.88674076
2030-07-31 12:00:00,48340696.270382755,49019261.205710255,46507052.436367504,45312799.462592736
2030-07-31 18:00:00,48448150.17673208,49099669.491143845,46618140.196778335,45424617.03844471
2030-08-01 00:00:00,48555604.0830814,49226806.475166686,46729227.95718917,45536434.61429669
2030-08-01 06:00:00,48663057.989430726,49353943.459189534,46840315.71760002,45648252.19014867
2030-08-01 12:00:00,48770511.89578005,49481080.443212375,46951403.478010856,45760069.76600064
2030-08-01 18:00:00,48877965.802129366,49608217.427235216,47062491.238421686,45871887.34185263
2030-08-02 00:00:00,48985419.7084787,49735354.41125806,47173578.99883253,45983704.9177046
2030-08-02 06:00:00,49092873.61482801,49862491.3952809,47284666.75924337,46095522.49355657
2030-08-02 12:00:00,49200327.521177344,49989628.37930374,47395754.51965421,46207340.06940855
2030-08-02 18:00:00,49307781.42752667,50116765.36332658,47506842.28006504,46319157.64526053
2030-08-03 00:00:00,49415235.33387599,50229593.17574875,47617930.04047588,46430975.2211125
2030-08-03 06:00:00,49522689.24022532,50356730.15977159,47729017.80088672,46542792.79696448
2030-08-03 12:00:00,49630143.14657464,50483867.14379443,47840105.56129756,46654610.37281646
2030-08-03 18:00:00,49737597.05292396,50611004.12781727,47951193.3217084,46766427.94866844
2030-08-04 00:00:00,49845050.959273286,50738141.111840114,48062281.082119234,46878245.524520405
2030-08-04 06:00:00,49952504.86562261,50865278.09586296,48173368.84253007,46990063.10037239
2030-08-04 12:00:00,50059958.771971926,50992415.0798858,48284456.6029409,47101880.676224366
2030-08-04 18:00:00,50167412.67832126,51119552.06390864,48395544.363351755,47213698.252076335
2030-08-05 00:00:00,50274866.58467057,51246689.04793148,48506632.123762585,47325515.82792832
2030-08-05 06:00:00,50382320.491019905,51373826.03195432,48617719.88417342,47437333.4037803
2030-08-05 12:00:00,50489774.39736922,51500963.01597716,48728807.64458425,47549150.97963227
2030-08-05 18:00:00,50597228.30371855,51628100.0,48839895.4049951,47660968.55548425
2030-08-06 00:00:00,50690576.62377488,51589562.60898238,48958755.47598428,47765211.273892574
2030-08-06 06:00:00,50783924.943831205,51551025.217964746,49077615.54697347,47869453.9923009
2030-08-06 12:00:00,50842880.5799944,51512487.82694712,49196475.61796265,47973696.710709214
2030-08-06 18:00:00,50886349.83824292,51473950.435929485,49277577.269768566,48077939.429117545
2030-08-07 00:00:00,50925910.589905515,51483969.99383041,49396437.34075776,48182182.14752586
2030-08-07 06:00:00,50965937.55890293,51460578.12971881,49515297.41174694,48286424.86593419
2030-08-07 12:00:00,50983643.760232985,51422040.73870118,49617123.04983017,48390667.58434252
2030-08-07 18:00:00,50922107.780289315,51383503.34768354,49649539.635641865,48494910.30275084
2030-08-08 00:00:00,50865199.325712115,51344965.95666592,49680055.03628935,48599153.021159165
2030-08-08 06:00:00,50809119.67836808,51306428.56564829,49787885.44574722,48703395.73956749
2030-08-08 12:00:00,50798265.4461616,51267891.17463066,49906745.5167364,48807638.457975805
2030-08-08 18:00:00,50779643.95851128,51229353.78361303,49925451.051997155,48911881.176384136
2030-08-09 00:00:00,50742199.58911737,51190816.3925954,49960486.92273547,49016123.89479245
2030-08-09 06:00:00,50835547.9091737,51194384.91135375,50079346.99372465,49120366.613200784
2030-08-09 12:00:00,50928896.22923002,51229283.634854496,50198207.06471384,49224609.331609115
2030-08-09 18:00:00,50975781.051320426,51242347.25029373,50317067.13570301,49328852.05001743
2030-08-10 00:00:00,51064594.35242187,51290321.820720255,50435927.2066922,49433094.76842576
2030-08-10 06:00:00,51157942.6724782,51383646.28607298,50554787.27768138,49537337.48683408
2030-08-10 12:00:00,51251290.992534526,51499993.19505536,50673647.348670565,49641580.2052424
2030-08-10 18:00:00,51223943.16941823,51461455.80403773,50792507.41965976,49745822.92365073
2030-08-11 00:00:00,51196857.91458466,51422918.4130201,50904181.02359081,49850065.64205905
2030-08-11 06:00:00,51290206.234640986,51453876.09733135,51023041.09458,49954308.360467374
2030-08-11 12:00:00,51383554.55469731,51469736.099986,51141901.16556918,50058551.0788757
2030-08-11 18:00:00,51392521.25221755,51431198.70896836,51184643.28492229,50162793.797284015
2030-08-12 00:00:00,51348055.03983101,51392661.317950726,51271519.78703245,50267036.515692346
2030-08-12 06:00:00,51441403.359887354,51489474.315225594,51390379.85802163,50371279.23410066
2030-08-12 12:00:00,51534751.67994367,51605821.22420796,51509239.929010816,50475521.95250899
2030-08-12 18:00:00,51628100.0,51628100.0,51628100.0,50579764.67091732
2030-08-13 00:00:00,51551823.09136396,51565797.489973366,51587050.34245464,50661000.741087966
2030-08-13 06:00:00,51475546.18272792,51503494.979946725,51476445.68071124,50677227.69154253
2030-08-13 12:00:00,51418307.55861367,51441192.4699201,51435396.02316587,50735386.93688876
2030-08-13 18:00:00,51342030.64997763,51378889.959893465,50929693.465620495,50781753.89335693
2030-08-14 00:00:00,51420638.041341595,51316587.44986683,51043528.10807513,50862989.96352759
2030-08-14 06:00:00,51499245.43270554,51399382.4645009,51157362.75052976,50944226.033698246
2030-08-14 12:00:00,51577852.82406949,51475326.72615619,51271197.39298439,51025462.103868894
2030-08-14 18:00:00,51501575.91543346,51413024.21612956,51230147.73543902,50964956.469303004
2030-08-15 00:00:00,51425299.00679742,51350721.70610292,51189098.077893645,50891308.23947367
2030-08-15 06:00:00,51413131.59756277,51288419.19607629,51148048.42034827,50943083.38170201
2030-08-15 12:00:00,51336854.68892673,51226116.686049655,51106998.7628029,51024319.45187268
2030-08-15 18:00:00,51260577.780290686,51163814.17602302,51065949.105257526,50950671.222043335
2030-08-16 00:00:00,51202862.523895696,51101511.665996395,51024899.44771215,50934601.65678759
2030-08-16 06:00:00,51281469.915259644,51166560.849001214,50983849.79016678,51015837.726958245
2030-08-16 12:00:00,51360077.30662361,51253838.62986087,51097684.432621405,51097073.79712889
2030-08-16 18:00:00,51283800.39798757,51191536.11983424,51056634.77507604,51131899.41572793
2030-08-17 00:00:00,51207523.489351526,51129233.6098076,51015585.11753067,51058251.18589859
2030-08-17 06:00:00,51286130.88071548,51217097.47021013,51129419.7599853,51139487.25606924
2030-08-17 12:00:00,51364738.27207944,51309679.26018349,51243254.40243993,51220723.3262399
2030-08-17 18:00:00,51392277.825908124,51350354.63007991,51289244.10064638,51301959.39641056
2030-08-18 00:00:00,51470885.21727209,51442936.42005327,51403078.74310101,51383195.46658121
2030-08-18 06:00:00,51549492.60863604,51535518.21002664,51516913.38555564,51464431.53675187
2030-08-18 12:00:00,51628100.0,51628100.0,51628100.0,51545667.60692252
2030-08-18 18:00:00,51628100.0,51628100.0,51628100.0,51614067.579955295
2030-08-19 00:00:00,51621347.236817405,51628100.0,51612393.738267176,51540419.35012595
2030-08-19 06:00:00,51560529.65509832,51577833.57072305,51571344.0807218,51469754.188719146
2030-08-19 12:00:00,51628100.0,51628100.0,51628100.0,51550990.2588898
2030-08-19 18:00:00,51628100.0,51628100.0,51628100.0,51628100.0
2030-08-20 00:00:00,51567012.2073303,51552153.07540085,51591638.77720357,51555649.92116482
2030-08-20 06:00:00,51505924.4146606,51476206.15080169,51555177.554407135,51483199.84232964
2030-08-20 12:00:00,51444836.6219909,51400259.226202525,51235748.402330995,51410749.76349445
2030-08-20 18:00:00,51383748.829321206,51324312.30160338,51199287.17953456,51338299.68465927
2030-08-21 00:00:00,51322661.036651514,51248365.37700422,51162825.95673813,51265849.60582409
2030-08-21 06:00:00,51261573.24398181,51172418.452405065,51126364.7339417,51193399.5269889
2030-08-21 12:00:00,51200485.4513121,51096471.52780591,51089903.511145264,51120949.44815373
2030-08-21 18:00:00,51139397.65864241,51020524.603206754,51053442.28834883,51048499.369318545
2030-08-22 00:00:00,51078309.86597271,50944577.6786076,51016981.0655524,50976049.29048336
2030-08-22 06:00:00,51017222.07330301,50868630.75400844,50980519.842755966,50903599.21164817
2030-08-22 12:00:00,50956134.28063332,50792683.82940929,50944058.619959526,50831149.132813
2030-08-22 18:00:00,50895046.48796362,50716736.90481013,50907597.3971631,50758699.05397782
2030-08-23 00:00:00,50833958.69529392,50640789.980210975,50871136.17436666,50686248.97514264
2030-08-23 06:00:00,50772870.90262422,50629887.12822411,50844704.065956585,50639596.80754295
2030-08-23 12:00:00,50866667.40995452,50697480.23095681,50931077.74976099,50702793.98483077
2030-08-23 18:00:00,50865587.38200256,50680851.49518991,50933048.503384255,50668086.306529775
2030-08-24 00:00:00,50959383.88933286,50759788.87059075,51036708.71393976,50750520.5276946
2030-08-24 06:00:00,51053180.39666316,50838726.245991595,51155131.791143335,50832954.748859406
2030-08-24 12:00:00,51146976.90399346,50917663.62139242,51273554.86834691,50915388.970024236
2030-08-24 18:00:00,51240773.41132376,50996600.99679327,51391977.94555048,50997823.19118904
2030-08-25 00:00:00,51305817.7383364,51075538.37219411,51464705.00897269,51080257.41235386
2030-08-25 06:00:00,51399614.2456667,51154475.74759495,51583128.086176254,51162691.63351867
2030-08-25 12:00:00,51493410.752997,51233413.122995794,51623441.51788471,51225266.90589716
2030-08-25 18:00:00,51448160.19693984,51312350.49839664,51586980.29508828,51298363.11534074
2030-08-26 00:00:00,51477976.34206413,51391287.87379748,51628100.0,51380797.336505555
2030-08-26 06:00:00,51571772.849394426,51470225.24919832,51628100.0,51463231.55767037
2030-08-26 12:00:00,51628100.0,51549162.62459916,51628100.0,51545665.778835185
2030-08-26 18:00:00,51628100.0,51628100.0,51628100.0,51628100.0
2030-08-27 00:00:00,51564301.14444927,51551663.69608969,51557022.69057741,51557197.75673538
2030-08-27 06:00:00,51500502.288898535,51475227.3921794,51485945.38115481,51486295.513470754
2030-08-27 12:00:00,51436703.4333478,51398791.0882691,51414868.07173223,51415393.27020613
2030-08-27 18:00:00,51372904.577797055,51322354.7843588,51343790.76230964,51344491.026941516
2030-08-28 00:00:00,51309105.72224633,51245918.4804485,51272713.45288705,51273588.783676885
2030-08-28 06:00:00,51245306.86669559,51169482.1765382,51201636.14346446,51202686.540412255
2030-08-28 12:00:00,51181508.01114485,51093045.8726279,51130558.83404187,51131784.29714764
2030-08-28 18:00:00,51117709.15559412,51016609.5687176,51059481.52461928,51060882.053883016
2030-08-29 00:00:00,51053910.300043374,50940173.2648073,50988404.21519669,50989979.81061839
2030-08-29 06:00:00,50990111.444492646,50863736.960897,50917326.905774094,50919077.56735377
2030-08-29 12:00:00,50926312.58894191,50787300.6569867,50846249.59635151,50848175.32408915
2030-08-29 18:00:00,50862513.733391166,50710864.3530764,50775172.28692892,50777273.08082453
2030-08-30 00:00:00,50838827.327090845,50726289.65031523,50784194.6544098,50786305.40872069
2030-08-30 06:00:00,50922962.41874924,50804737.64640493,50827170.92931927,50842109.22678214
2030-08-30 12:00:00,51004552.02979264,50883185.642494634,50861414.043035924,50888952.543133184
2030-08-30 18:00:00,50948241.173432395,50862318.60293544,50833267.25437863,50860517.17169538
2030-08-31 00:00:00,50927314.30346795,50877194.809506655,50845049.158195406,50872369.75246625
2030-08-31 06:00:00,51002971.92800708,50955642.80559635,50884063.03317412,50925608.513968095
2030-08-31 12:00:00,51094057.37245634,51034090.80168605,50967870.02375153,51009590.57070348
2030-08-31 18:00:00,51179899.795805514,51112538.79777575,51051677.01432893,51093572.62743885
2030-09-01 00:00:00,51270985.24025478,51190986.79386544,51135484.004906334,51177554.684174225
2030-09-01 06:00:00,51362070.68470405,51269434.78995514,51219290.99548375,51261536.7409096
2030-09-01 12:00:00,51453156.12915332,51347882.78604484,51303097.98606116,51345518.797644965
2030-09-01 18:00:00,51522415.0313877,51340990.60220935,51386904.97663856,51413507.56118065
2030-09-02 00:00:00,51492952.95578129,51419438.59829905,51470711.96721597,51497489.617916025
2030-09-02 06:00:00,51523981.97497703,51497886.594388746,51460486.01884519,51504375.267738886
2030-09-02 12:00:00,51615067.4194263,51576334.59047844,51544293.00942259,51588357.32447427
2030-09-02 18:00:00,51628100.0,51628100.0,51628100.0,51628100.0
2030-09-03 00:00:00,51552509.92380978,51563981.01068214,51556172.6763249,51578281.566833176
2030-09-03 06:00:00,51501716.2414206,51610408.31841032,51568129.58312251,51573818.3922406
2030-09-03 12:00:00,51426126.16523039,51625890.27275455,51564186.56940782,51549424.04865423
2030-09-03 18:00:00,51350536.089040175,51561771.283436686,51488056.51933908,51496156.026953526
2030-09-04 00:00:00,51274946.01284997,51497652.29411884,51411926.469270326,51442888.005252816
2030-09-04 06:00:00,51321177.62338045,51501572.766636126,51407797.445222154,51422339.47803468
2030-09-04 12:00:00,51369515.67356109,51505782.56839312,51402639.43184699,51397332.20395393
2030-09-04 18:00:00,51295273.059934326,51442464.68894551,51326509.38177825,51344064.18225323
2030-09-05 00:00:00,51291613.09819184,51378345.699627645,51304667.62264477,51344967.93600287
2030-09-05 06:00:00,51370907.32200161,51314226.7103098,51383421.87257601,51446584.21430216
2030-09-05 12:00:00,51450201.54581141,51404992.02099194,51462176.12250728,51548200.492601454
2030-09-05 18:00:00,51400605.193998314,51366384.60887669,51395568.06074905,51503972.31203677
2030-09-06 00:00:00,51469511.55238043,51446569.37863572,51451702.044617966,51582775.64877829
2030-09-06 06:00:00,51548805.77619021,51537334.68931786,51530456.29454922,51628100.0
2030-09-06 12:00:00,51628100.0,51628100.0,51609210.54448047,51628100.0
2030-09-06 18:00:00,51566381.801016085,51577376.14431696,51533080.49441173,51574831.9782993
2030-09-07 00:00:00,51548805.77619021,51571087.15934531,51553555.743262894,51620861.942635335
2030-09-07 06:00:00,51628100.0,51627296.22639667,51628100.0,51628100.0
2030-09-07 12:00:00,51571108.254488826,51563177.237078816,51582414.494796805,51628100.0
2030-09-07 18:00:00,51495518.17829861,51499058.24776096,51549114.71550461,51628100.0
2030-09-08 00:00:00,51451377.86292505,51466210.06137992,51513202.86505362,51605992.362190686
2030-09-08 06:00:00,51530672.086734846,51537419.582010075,51549345.75006875,51628100.0
2030-09-08 12:00:00,51597235.20508768,51588353.43711005,51628100.0,51624616.779262245
2030-09-08 18:00:00,51540232.81347001,51560040.37163401,51628100.0,51615638.046183646
2030-09-09 00:00:00,51545407.28579032,51576596.838017926,51616191.18065521,51603780.85567209
2030-09-09 06:00:00,51575474.37237062,51603969.64819108,51610790.9454068,51595045.56623584
2030-09-09 12:00:00,51628100.0,51628100.0,51612575.57164122,51589958.84220702
2030-09-09 18:00:00,51628100.0,51628100.0,51628100.0,51628100.0
2030-09-10 00:00:00,51628100.0,51628100.0,51628100.0,51628100.0
2030-09-10 06:00:00,51554707.42944483,51610811.904623695,51558977.16157795,51624699.548973694
2030-09-10 12:00:00,51481314.85888965,51579057.496803455,51576303.032105125,51601997.46064506
2030-09-10 18:00:00,51464828.61163718,51560086.21182936,51583633.98275668,51615020.43688017
2030-09-11 00:00:00,51539530.85200816,51621235.38728376,51628100.0,51536593.93073928
2030-09-11 06:00:00,51524782.80964937,51615021.54086407,51597422.745732725,51493558.96070285
2030-09-11 12:00:00,51481710.78348558,51539388.92941808,51564759.132567845,51415132.45456196
2030-09-11 18:00:00,51412133.56906475,51463756.31797209,51494287.68543046,51375759.746188685
2030-09-12 00:00:00,51359677.36593975,51388123.7065261,51489978.013306506,51353442.97529402
2030-09-12 06:00:00,51291205.19875428,51318361.250651374,51417150.042304255,51297742.661281474
2030-09-12 12:00:00,51217812.6281991,51242728.6392054,51344322.071302,51219316.155140586
2030-09-12 18:00:00,51144420.05764392,51167096.02775941,51271494.10029975,51140889.6489997
2030-09-13 00:00:00,51071027.48708873,51098258.01123539,51198666.1292975,51062463.14285881
2030-09-13 06:00:00,50997634.91653356,51022625.39978941,51125838.15829525,50984036.63671792
2030-09-13 12:00:00,50924242.34597838,50973559.26678834,51059708.20621564,50905610.13057704
2030-09-13 18:00:00,50869736.12056399,50916647.329263166,50999735.07785809,50881346.81993176
2030-09-14 00:00:00,50951227.850008816,50995899.01781719,51081791.40685584,50957804.61379087
2030-09-14 06:00:00,51028326.57302882,51063961.75870737,51121918.24671961,51034262.40764998
2030-09-14 12:00:00,51070375.21665598,51062428.893034,51099176.50391914,51024037.55566043
2030-09-14 18:00:00,51151866.9461008,51141680.581588015,51166877.934483595,51100495.349519536
2030-09-15 00:00:00,51189943.92431475,51175393.5507445,51184679.77831687,51176953.143378645
2030-09-15 06:00:00,51177003.022396326,51152589.86867589,51135762.02601348,51169353.236845344
2030-09-15 12:00:00,51258494.75184116,51231841.557229914,51217818.35501123,51245811.030704446
2030-09-15 18:00:00,51339986.48128598,51311093.245783925,51299874.684008986,51322268.82456356
2030-09-16 00:00:00,51421478.210730806,51390344.93433794,51381931.01300674,51398726.61842267
2030-09-16 06:00:00,51502969.94017563,51469596.62289196,51463987.342004485,51475184.412281774
2030-09-16 12:00:00,51584461.66962045,51548848.31144598,51546043.67100225,51551642.20614089
2030-09-16 18:00:00,51628100.0,51628100.0,51628100.0,51628100.0
2030-09-17 00:00:00,51628100.0,51563981.90616121,51573715.763639934,51548488.77505099
2030-09-17 06:00:00,51628100.0,51499863.812322415,51519331.52727988,51485559.46228052
2030-09-17 12:00:00,51557198.20447491,51435745.718483634,51464947.29091981,51481662.4297462
2030-09-17 18:00:00,51544117.495525084,51493176.72564574,51527599.93636006,51556935.50479718
